//X;Y;Z;Illuminance (PCV)
-1.864899993;5.325600147;7.010600090;1
-2.108400106;4.123300076;4.881800175;1
-1.963799953;4.271100044;5.969999790;1
-2.502899885;5.616899967;5.575399876;1
-2.581700087;5.351500034;5.448100090;1
-2.887500048;3.881200075;6.606999874;1
-2.684099913;4.576499939;4.915999889;1
-1.209800005;5.192100048;5.810999870;1
-1.054100037;5.438899994;7.188799858;1
-1.639099956;5.253600121;5.696800232;1
-2.543800116;4.703800201;5.348299980;1
-3.143300056;4.459700108;5.587299824;1
-2.470599890;5.889699936;5.537499905;1
-2.615200043;2.841099977;8.458100319;1
-2.304800034;5.318099976;5.825500011;1
-2.278199911;5.286900043;7.105500221;1
-2.346699953;4.543900013;6.483200073;1
-1.728299975;5.601600170;7.203499794;1
-1.958500028;5.480199814;7.167600155;1
-1.661599994;4.166900158;2.739900112;1
-2.418400049;5.092400074;7.088900089;1
1.853999972;3.601000071;5.328000069;1
-0.800999999;6.044300079;3.829900026;1
-2.102099895;5.124199867;5.797999859;1
-2.062999964;4.428199768;6.875400066;1
-2.315500021;5.361299992;6.914800167;1
1.275500059;3.410900116;5.716499805;1
-0.765999973;3.693000078;8.807999611;1
-2.296000004;5.976099968;5.430900097;1
-0.667999983;5.008999825;6.685999870;1
-3.857599974;5.157499790;4.091199875;1
-3.418999910;5.665999889;5.100999832;1
-1.783800006;4.743599892;7.082300186;1
-1.504600048;5.293000221;5.987699986;1
-2.831399918;4.556399822;6.694799900;1
-1.565099955;5.121600151;6.914700031;1
-2.640000105;2.489000082;5.784399986;1
-3.648299932;5.101600170;4.156799793;1
-0.956700027;5.063300133;3.569600105;1
-3.679199934;3.042799950;7.820700169;1
-3.168400049;4.900700092;5.896699905;1
-1.927099943;5.240200043;7.195700169;1
-0.728799999;4.828999996;6.672299862;1
-2.332400084;4.882699966;6.665100098;1
-3.442399979;4.416600227;7.225800037;1
-2.097100019;4.098999977;5.537499905;1
-0.513899982;4.818200111;6.979100227;1
-2.272700071;4.394100189;5.299099922;1
-2.263299942;4.767600060;5.898200035;1
-3.194799900;4.725999832;5.698200226;1
-2.210700035;5.016099930;6.848999977;1
-1.800199986;5.690899849;6.169600010;1
-2.295500040;4.735000134;5.668099880;1
-1.803900003;4.446199894;5.993000031;1
-1.912500024;4.492000103;6.091400146;1
-2.055799961;5.107100010;7.047599792;1
-1.945999980;4.438600063;5.988200188;1
-2.792299986;3.507699966;8.322600365;1
-1.971899986;5.065199852;6.784599781;1
-1.453999996;5.394999981;4.645999908;1
-1.651399970;3.416300058;7.104000092;1
-2.531899929;6.851099968;2.985599995;1
-4.230000019;3.040999889;6.065000057;1
-1.838799953;4.693600178;5.671100140;1
-2.175699949;5.055200100;6.991199970;1
-2.325599909;5.746500015;5.680699825;1
-1.233899951;3.476099968;8.531999588;1
-1.252400041;5.532000065;7.184899807;1
-2.660900116;4.984799862;6.926899910;1
-1.704699993;5.673799992;7.298099995;1
-2.923500061;4.676000118;7.145699978;1
-3.898999929;5.894299984;3.620199919;1
-2.489200115;6.302999973;4.065800190;1
-1.796399951;4.380099773;6.584199905;1
-3.409699917;4.720900059;4.610700130;1
-1.024000049;5.544199944;6.399700165;1
1.259199977;2.590699911;5.471600056;1
-1.042799950;3.178100109;4.444900036;1
-3.143699884;4.633100033;5.855199814;1
-2.702500105;5.037000179;5.108399868;1
-1.972700000;5.076200008;6.924600124;1
-3.653300047;6.509099960;4.499899864;1
-1.881999969;5.065800190;7.306099892;1
-2.109100103;4.871799946;6.782100201;1
-2.534100056;5.508200169;5.486100197;1
-3.687999964;4.356999874;5.505000114;1
-0.678600013;2.284100056;4.934299946;1
-1.083999991;3.523999929;7.793000221;1
-3.235599995;3.866400003;6.885700226;1
-1.388499975;4.267000198;5.975299835;1
-3.676199913;3.087800026;3.870699883;1
-1.860200047;4.919300079;7.193999767;1
-1.874099970;4.851500034;7.114299774;1
-3.595999956;2.632999897;4.150000095;1
-3.035000086;4.493999958;4.951000214;1
-3.361099958;5.306799889;4.829699993;1
-2.463000059;3.013000011;8.664999962;1
-3.392600060;4.044400215;7.030399799;1
-2.076699972;4.931200027;5.894899845;1
-2.517299891;5.126599789;6.976399899;1
-1.356999993;2.928999901;8.689999580;1
-2.713200092;3.884099960;7.665599823;1
-2.100899935;4.329100132;8.721300125;1
-0.966000021;3.236000061;8.053000450;1
-1.573400021;5.058700085;6.825099945;1
-3.930000067;5.671999931;3.523999929;1
-2.931699991;4.682300091;5.830999851;1
-2.717000008;1.634999990;5.135000229;1
-3.525300026;3.193300009;4.211500168;1
-0.323000014;3.874000072;8.965000153;1
-2.322400093;5.062099934;7.274400234;1
-3.321500063;4.381700039;5.862299919;1
-1.478999972;4.908400059;5.686600208;1
-1.633900046;6.162099838;5.308000088;1
0.389999986;5.306000233;7.453000069;1
-1.589200020;4.711500168;5.848800182;1
-1.900500059;4.786900043;7.025300026;1
-3.750000000;5.296000004;3.917999983;1
-3.259700060;4.552499771;5.525599957;1
-2.683000088;5.679699898;5.380300045;1
-1.273699999;5.546800137;7.075300217;1
1.758000016;3.769999981;5.611999989;1
-3.046499968;4.631199837;5.138599873;1
-1.943300009;4.723599911;6.908899784;1
-2.340500116;4.681600094;5.451600075;1
-1.707299948;2.527199984;8.885499954;1
-3.129100084;4.613200188;5.652400017;1
-2.705699921;5.214300156;7.137800217;1
-3.240900040;4.324900150;4.554999828;1
-2.421700001;7.742099762;2.866600037;1
-0.927800000;4.885300159;2.930999994;1
-2.919699907;4.533100128;5.630599976;1
-2.215300083;4.572100163;6.460800171;1
-0.566200018;4.228799820;8.723699570;1
-2.373300076;5.052299976;6.705800056;1
-2.825799942;4.975100040;7.067599773;1
-1.063199997;2.909499884;7.769400120;1
-1.016499996;5.423999786;6.658500195;1
-1.564599991;6.264900208;4.636000156;1
-2.191999912;6.366000175;4.313000202;1
-1.869899988;4.354300022;5.170599937;1
-2.377000093;5.938000202;5.538000107;1
-1.796900034;5.628200054;6.635600090;1
-1.981999993;5.872000217;4.606999874;1
0.070100002;3.624700069;8.702199936;1
-0.593900025;4.982699871;8.553500175;1
-1.020300031;4.567500114;8.491299629;1
0.045600001;3.574899912;7.515900135;1
-0.430500001;3.922300100;8.898300171;1
-0.671400011;4.126299858;8.501700401;1
-0.892199993;3.663199902;7.465400219;1
-0.990999997;3.786999941;9.042900085;1
-0.882300019;3.817399979;9.243000031;1
-0.775099993;4.885900021;8.356200218;1
-1.119199991;4.521800041;8.155400276;1
-0.654399991;-0.633000016;2.727200031;1
-0.287499994;4.074699879;9.037799835;1
-1.059499979;4.589300156;8.339300156;1
-0.704299986;4.903200150;8.543199539;1
-1.246600032;3.551100016;7.923600197;1
-0.477800012;3.810199976;8.275300026;1
0.105599999;3.638000011;7.440800190;1
-0.130400002;5.304999828;7.583899975;1
-0.832599998;3.669699907;7.578000069;1
-1.777600050;6.265299797;4.648700237;1
-0.094700001;3.541699886;9.129699707;1
-0.420399994;4.983900070;8.518099785;1
-3.506999969;2.023999929;7.986999989;1
-0.857900023;5.004700184;8.446499825;1
-0.969399989;4.269899845;8.334300041;1
-1.637099981;1.358000040;4.438799858;1
-1.084300041;4.477499962;8.292099953;1
-0.894900024;4.044899940;8.618399620;1
-0.760999978;4.585700035;8.612299919;1
-1.606899977;1.940500021;6.495699883;1
-0.483099997;4.547500134;8.378499985;1
-0.530799985;3.157500029;8.457099915;1
-1.127300024;4.086400032;8.839500427;1
-1.354900002;3.551899910;7.689700127;1
-0.593800008;5.085700035;8.553899765;1
-0.003700000;3.259799957;7.478199959;1
-0.025500000;3.999799967;8.742400169;1
-0.528100014;5.038599968;8.343400002;1
-1.373999953;2.009999990;4.910999775;1
-1.121700048;3.641499996;8.285499573;1
-0.876800001;3.969700098;8.018300056;1
0.088100001;3.514199972;8.690199852;1
-0.755299985;4.921100140;8.451899529;1
-1.191900015;1.967300057;4.946800232;1
-0.840600014;3.383199930;8.023699760;1
-1.301399946;3.736900091;8.585200310;1
-0.453299999;3.904500008;8.603500366;1
-0.615000010;4.572999954;8.504099846;1
-0.780200005;3.337100029;7.749000072;1
-0.837899983;4.706900120;8.531800270;1
0.020600000;3.637799978;0.555800021;1
-0.700999975;5.823999882;5.255000114;1
-0.259600013;3.851500034;8.820500374;1
-1.223500013;3.551800013;8.643500328;1
-0.860300004;3.809200048;9.108499527;1
-0.760200024;4.806499958;8.206199646;1
-1.203199983;4.164700031;8.786800385;1
-0.769699991;3.473299980;8.437199593;1
-0.885800004;4.839000225;8.395000458;1
-0.238999993;4.056799889;9.184100151;1
-0.643599987;3.584599972;6.873199940;1
-0.816399992;4.128200054;8.263699532;1
-1.764000058;2.678999901;8.482999802;1
-3.591099977;4.431799889;3.734100103;1
-1.164100051;3.855200052;8.855500221;1
-1.294299960;3.529299974;7.802199841;1
-1.218400002;3.807600021;8.695799828;1
-1.206300020;3.318000078;8.419899940;1
-0.564599991;3.805399895;8.436100006;1
-1.390499949;3.438899994;8.095399857;1
-0.678699970;4.668300152;8.786899567;1
-1.271999955;2.158999920;4.925000191;1
-1.299700022;3.462399960;7.920800209;1
-0.691799998;3.860599995;9.033100128;1
-1.305999994;3.489500046;8.311900139;1
-1.469200015;6.505700111;3.899899960;1
0.535399973;3.238199949;7.276400089;1
-0.260500014;3.990600109;6.704299927;1
-0.318399996;4.070400238;6.769199848;1
-2.204999924;4.758999825;6.401999950;1
-2.207999945;5.322999954;5.967000008;1
-0.151800007;3.401299953;6.713600159;1
-0.130700007;4.122799873;6.717400074;1
-2.782299995;4.862899780;4.751800060;1
0.405800015;3.372100115;7.248499870;1
0.221300006;5.122900009;7.126299858;1
-1.080199957;4.064700127;7.305099964;1
-4.322000027;2.315999985;6.965000153;1
-1.169499993;4.067800045;6.994599819;1
-1.150900006;5.036900043;3.306600094;1
-1.019999981;4.205399990;7.297299862;1
-0.148900002;3.453500032;6.869999886;1
0.092900001;3.551199913;7.002900124;1
-0.597999990;6.565999985;5.352000237;1
-2.530900002;5.824200153;6.847099781;1
-0.414600015;4.709599972;7.366600037;1
-1.011100054;3.986500025;6.939400196;1
0.039400000;3.582099915;7.384799957;1
-0.338900000;3.703000069;6.423900127;1
-0.634000003;3.527199984;6.640299797;1
0.147400007;5.173799992;7.369599819;1
-0.606999993;3.670099974;6.338600159;1
0.011300000;3.687400103;6.609200001;1
-2.128700018;5.738999844;5.118299961;1
1.274999976;3.700000048;5.174699783;1
0.374799997;2.952699900;6.719699860;1
0.408100009;3.537100077;7.283299923;1
-0.177800000;4.012000084;6.989699841;1
0.096000001;5.105199814;7.094799995;1
-0.761799991;0.466199994;2.723900080;1
0.459600002;5.051099777;6.539100170;1
-2.575299978;5.733600140;7.096700191;1
-0.162200004;4.491700172;7.175300121;1
-2.167900085;6.156400204;3.311599970;1
-0.025300000;3.849400043;6.769999981;1
-0.487699986;5.125800133;6.809299946;1
-1.254899979;2.726300001;8.951000214;1
-0.654900014;3.530100107;6.474699974;1
-0.427700013;3.838500023;6.628200054;1
-0.004200000;3.713799953;7.277100086;1
-0.705699980;3.834800005;6.451700211;1
-1.054999948;2.973200083;8.510499954;1
-2.535000086;6.395999908;3.796999931;1
-2.264100075;6.727399826;2.838599920;1
-0.430500001;5.016799927;7.171500206;1
-3.581700087;3.821300030;5.575699806;1
-4.282999992;3.184999943;7.367000103;1
-1.161000013;0.995999992;2.450999975;1
-0.266999990;3.607199907;6.460400105;1
-0.386400014;3.497200012;6.907899857;1
-3.548000097;5.754300117;3.910500050;1
-0.016500000;5.001699924;6.885300159;1
-1.633000016;5.094999790;5.876999855;1
0.189799994;3.568500042;6.972599983;1
0.565900028;3.213900089;6.730899811;1
-0.059700001;3.582700014;6.585800171;1
-0.509599984;3.698400021;6.883500099;1
0.023900000;3.621900082;7.211500168;1
-0.181700006;4.831399918;6.915200233;1
-3.773000002;3.434000015;6.778999805;1
0.231500000;6.108699799;7.095499992;1
-0.474500000;3.611500025;6.672999859;1
-4.056600094;7.221700191;2.909800053;1
0.072999999;5.090300083;7.283199787;1
-0.055000000;3.650000095;6.403999805;1
-2.156199932;6.679399967;4.632900238;1
-0.535899997;3.765199900;6.752999783;1
-3.959000111;6.788000107;2.753000021;1
-1.261999965;4.159999847;4.690000057;1
-3.059600115;3.040400028;7.200699806;1
-3.467000008;6.401000023;4.370999813;1
-0.847299993;3.953399897;6.216400146;1
-0.001900000;3.503900051;7.182199955;1
-3.059000015;2.493999958;4.455999851;1
-0.561999977;5.022299767;6.763899803;1
-3.445699930;4.528699875;5.747399807;1
-3.051000118;5.058599949;4.864500046;1
-0.479799986;5.062399864;7.333399773;1
-0.140300006;0.151999995;2.744600058;1
-1.077399969;4.065199852;7.199100018;1
-4.147200108;6.461699963;3.862900019;1
0.467099994;3.309700012;7.301899910;1
-1.033200026;2.666500092;8.833100319;1
-0.179600000;5.544700146;7.427299976;1
-1.330100060;1.590999961;5.067299843;1
-0.889500022;3.952399969;6.609399796;1
-1.529099941;1.461500049;4.693600178;1
-0.935999990;3.735699892;6.982900143;1
-0.147400007;5.200799942;6.861700058;1
1.396999955;2.670000076;5.585000038;1
-0.743300021;5.184500217;5.437300205;1
-2.119299889;3.698199987;7.165100098;1
-4.165100098;1.659399986;7.094299793;1
-0.627099991;0.590699971;3.225399971;1
-0.891099989;0.191599995;2.976599932;1
-0.703299999;-0.657400012;2.868799925;1
-0.536599994;0.495400012;2.986299992;1
0.714999974;6.171000004;7.209000111;1
-1.096600056;5.896200180;3.844199896;1
-0.572200000;0.722999990;3.285900116;1
-2.638999939;6.432099819;4.449600220;1
-0.157100007;-0.115400001;3.000699997;1
-0.714200020;0.452399999;2.976399899;1
-1.306699991;4.176700115;8.218199730;1
-1.390300035;4.829500198;3.063299894;1
-1.700399995;5.855800152;6.574600220;1
-0.781499982;0.564800024;2.919100046;1
-0.595600009;0.445800006;3.315700054;1
-0.777100027;0.519200027;3.026999950;1
-2.082200050;6.477499962;4.758800030;1
-2.239700079;2.518699884;8.436300278;1
-1.146299958;-0.878899992;3.015100002;1
-0.486000001;-0.150000006;2.605000019;1
-0.091499999;-0.608500004;2.937299967;1
-3.130000114;4.789999962;4.881999969;1
-2.999000072;5.723999977;2.832999945;1
0.483999997;6.396999836;6.710999966;1
-0.100100003;0.036600001;3.069999933;1
1.769700050;3.498800039;5.642199993;1
-2.831399918;2.806699991;4.868199825;1
-0.723800004;-0.727299988;2.940999985;1
-3.636899948;5.266600132;5.123099804;1
-0.595799983;0.485399991;2.904700041;1
-0.664900005;0.796199977;3.214299917;1
-0.918099999;0.088200003;3.059400082;1
-1.276999950;2.990600109;7.425899982;1
-3.670099974;3.613699913;6.566800117;1
-4.497799873;1.989899993;5.659599781;1
-1.572999954;4.908999920;5.947000027;1
-0.437500000;4.715000153;3.495100021;1
-2.806999922;6.004000187;3.388000011;1
-0.770600021;2.905600071;4.549699783;1
-0.798799992;4.677100182;8.367300034;1
-2.352999926;5.877999783;2.980000019;1
0.332700014;6.374400139;6.835800171;1
-2.639899969;5.328400135;7.614999771;1
-0.345099986;-0.126800001;3.263799906;1
-1.425999999;6.631000042;5.235000134;1
-0.808300018;0.436600000;2.909800053;1
-1.771199942;4.039899826;4.541900158;1
-0.134900004;-0.490399987;3.130700111;1
-0.249100000;0.180099994;2.884599924;1
-0.621900022;0.695999980;3.007900000;1
-2.174999952;2.654000044;5.192999840;1
-3.459100008;5.459000111;4.916299820;1
-1.992300034;2.601000071;8.890999794;1
-0.435799986;-0.336299986;3.102400064;1
-1.386199951;0.151899993;2.871200085;1
-0.890699983;2.929899931;4.850399971;1
-0.427199990;0.292299986;3.207400084;1
0.030999999;3.617000103;6.475999832;1
-0.237100005;5.573699951;7.349599838;1
-0.634700000;0.307900012;2.965899944;1
-3.481899977;3.117799997;7.018499851;1
-0.607200027;-0.323000014;3.077899933;1
-0.492900014;0.559199989;3.314899921;1
-2.734999895;3.069000006;4.552000046;1
-3.710599899;5.409200191;4.874100208;1
-0.546899974;0.836600006;2.948499918;1
-0.314599991;-0.081799999;3.159800053;1
-2.260699987;5.565899849;4.946000099;1
-0.554000020;4.078000069;9.192999840;1
-0.973500013;0.173400000;3.038300037;1
-0.587800026;0.256900012;3.250999928;1
-0.291299999;-0.814700007;2.997100115;1
-4.302999973;3.147000074;6.263999939;1
-1.840800047;2.545399904;8.564200401;1
-0.871999979;3.561000109;8.185000420;1
-1.348700047;3.128499985;7.827300072;1
-1.243199944;4.922200203;3.347899914;1
0.416399986;1.578199983;3.181699991;1
-0.608099997;0.642899990;3.117100000;1
-0.648699999;-0.759199977;3.001899958;1
-1.828699946;2.623100042;8.730500221;1
-0.551199973;0.138300002;3.077399969;1
-1.347599983;2.960200071;4.534100056;1
1.317800045;2.730099916;5.701399803;1
-1.282699943;3.193099976;4.562900066;1
-1.276499987;5.111499786;3.606100082;1
-0.424100012;0.833999991;3.202899933;1
-1.684599996;1.925999999;5.099800110;1
0.180700004;1.547299981;3.207099915;1
0.039099999;1.486199975;3.265100002;1
-1.726699948;5.290500164;7.817999840;1
0.100199997;1.499600053;3.469799995;1
-1.852100015;6.578999996;4.030499935;1
-1.166900039;2.546200037;4.127999783;1
0.441399992;1.669999957;3.537699938;1
-1.017799973;3.188400030;4.201799870;1
-1.711699963;1.346899986;4.750500202;1
-1.178099990;3.131799936;4.753499985;1
-1.204499960;3.034399986;4.465199947;1
-3.023999929;1.370000005;5.814000130;1
-2.232199907;4.264500141;6.061100006;1
0.549000025;6.110000134;7.056000233;1
-1.412099957;6.004199982;4.123600006;1
-1.677700043;4.208000183;4.417600155;1
-0.485700011;-0.408800006;2.829999924;1
-1.468400002;1.278200030;4.886700153;1
-2.164200068;5.316100121;7.553299904;1
0.175999999;5.864999771;7.277999878;1
-1.562500000;1.384699941;4.852600098;1
-1.064100027;3.012000084;4.520899773;1
-2.671400070;6.326300144;4.223000050;1
-1.960199952;1.397600055;6.990900040;1
-3.345200062;3.644599915;6.697400093;1
-0.578999996;3.746000051;9.012999535;1
0.019700000;3.438499928;6.593299866;1
-0.056600001;5.409500122;7.783400059;1
-2.779700041;5.497300148;7.057099819;1
-1.525699973;6.037199974;6.529099941;1
-2.657999992;4.137000084;7.887000084;1
-4.029099941;1.394999981;4.360799789;1
-2.449599981;2.616199970;8.457799911;1
-3.565399885;4.820700169;4.624000072;1
-3.897000074;3.528000116;6.979000092;1
-1.696099997;4.893499851;5.914100170;1
-1.990599990;4.844900131;7.205999851;1
-3.091200113;6.401199818;2.998300076;1
-0.298000008;0.961000025;3.024699926;1
-3.848000050;7.254000187;2.792000055;1
-2.807399988;5.773200035;2.422399998;1
-1.502300024;1.876299977;4.622300148;1
-1.612200022;1.259099960;4.839700222;1
-1.198899984;4.850500107;4.568299770;1
-3.527400017;6.044199944;4.361499786;1
-1.548200011;2.125699997;5.319399834;1
-0.724500000;1.079800010;2.880899906;1
1.004099965;2.517600060;5.448500156;1
-2.286600113;2.135799885;4.808599949;1
-0.676699996;1.005399942;3.306999922;1
-1.281100035;3.134000063;4.283599854;1
-1.062399983;2.671999931;4.183300018;1
-1.370399952;1.942199945;4.990200043;1
-0.852199972;2.652600050;4.806000233;1
-2.904700041;5.619599819;6.919199944;1
-2.016999960;4.750800133;3.894999981;1
-1.508000016;4.315999985;8.663999557;1
-1.220299959;1.969300032;4.549200058;1
-2.087500095;4.310500145;5.510200024;1
-3.003999949;6.334300041;4.285200119;1
-1.141700029;2.886499882;5.035500050;1
-1.478399992;1.438500047;4.513000011;1
-1.098600030;3.100500107;4.479300022;1
-0.592999995;0.425999999;3.056999922;1
-3.827100039;3.326800108;3.516900063;1
-2.001699924;7.630700111;3.309000015;1
-0.712300003;4.025400162;8.657199860;1
-1.333899975;1.785400033;5.010499954;1
-0.707300007;2.508500099;4.664199829;1
-3.188999891;2.234999895;5.033999920;1
-4.131700039;4.559999943;6.451300144;1
-1.515200019;1.317999959;4.770599842;1
-1.588099957;1.815500021;7.649700165;1
-1.395599961;3.976999998;7.534599781;1
-1.924299955;3.553499937;6.956299782;1
-3.143199921;6.480500221;4.327000141;1
-4.050600052;0.801599979;3.873399973;1
-1.231500030;2.750099897;4.868400097;1
0.393900007;3.069999933;7.303400040;1
-2.077100039;5.696400166;7.998700142;1
-3.555900097;2.190900087;7.488200188;1
0.405999988;5.186999798;7.208000183;1
0.294600010;1.680699944;3.574800014;1
-1.251899958;4.361899853;8.222599983;1
-1.000000000;1.789999962;6.813499928;1
-3.535200119;6.956799984;2.873600006;1
-1.125100017;3.955600023;5.153900146;1
-3.549999952;4.557099819;7.593200207;1
-2.256299973;4.275899887;4.469799995;1
-1.622300029;1.979300022;4.923699856;1
-3.696599960;6.071899891;3.494299889;1
-0.235499993;0.766099989;3.105600119;1
0.668200016;5.342199802;7.593800068;1
-1.274099946;-0.301800013;2.537899971;1
-1.591099977;4.103499889;6.073200226;1
-1.008200049;1.836699963;4.834300041;1
-0.344000012;3.737999916;8.970999718;1
-1.192000031;4.381999969;4.757999897;1
-4.329299927;6.281199932;4.113399982;1
-1.099300027;2.439699888;5.041600227;1
-3.783400059;4.849400043;3.586199999;1
-2.072700024;6.214499950;4.204400063;1
-0.607699990;2.586299896;4.230999947;1
-1.156200051;3.402400017;8.526900291;1
-1.544399977;6.336500168;4.709400177;1
-0.699699998;2.245399952;4.322100163;1
-1.626600027;4.070000172;4.880499840;1
-1.921800017;5.475900173;7.764299870;1
-0.126300007;5.835400105;7.073200226;1
-1.390300035;3.454499960;7.825500011;1
-2.444999933;5.958000183;3.081099987;1
-3.188100100;5.156099796;7.257999897;1
-3.615099907;5.569499969;3.406599998;1
-2.302999973;2.328000069;5.070000172;1
-1.602599978;5.320300102;6.578299999;1
-0.043600000;3.269900084;7.346899986;1
-2.059099913;6.721099854;4.935699940;1
0.266499996;1.349799991;3.358599901;1
-3.638400078;2.576800108;7.572999954;1
-0.066500001;5.262400150;7.390900135;1
-1.028699994;2.048399925;4.891699791;1
1.853999972;3.441999912;5.164999962;1
0.651000023;5.866000175;7.543000221;1
-2.214699984;4.618100166;4.046800137;1
-1.273100019;2.806999922;4.108300209;1
-1.629400015;3.128499985;7.390299797;1
-0.970899999;0.945999980;3.137799978;1
-0.836799979;2.567399979;4.415900230;1
-3.536999941;1.448300004;4.451300144;1
-1.543599963;4.274799824;4.561900139;1
-2.891999960;2.223999977;4.113999844;1
-0.367000014;6.058100224;5.793099880;1
-2.791199923;6.388999939;4.009799957;1
-1.536999941;-0.256999999;2.885999918;1
-2.743599892;6.394199848;4.236400127;1
-1.005800009;2.342400074;8.847299576;1
-1.197499990;0.035000000;2.852400064;1
-1.886100054;6.938099861;3.119299889;1
-1.213299990;2.479899883;4.365499973;1
-0.767400026;2.957600117;4.199399948;1
-0.917699993;3.233999968;4.243599892;1
-2.682300091;5.583199978;6.912600040;1
-1.690199971;1.905300021;4.897999763;1
-1.166100025;3.177599907;7.998499870;1
0.101400003;1.735900044;3.240799904;1
0.728999972;1.550999999;3.309999943;1
-1.635200024;1.171900034;4.760700226;1
-0.684899986;3.373100042;8.894100189;1
-2.133899927;7.866799831;3.120300055;1
-0.632000029;4.050099850;8.427800179;1
-2.497100115;4.701799870;4.486599922;1
-3.287699938;2.821500063;4.827799797;1
-2.335700035;1.202100039;5.562300205;1
1.932000041;3.901999950;5.400000095;1
-0.595499992;1.090199947;3.306499958;1
-1.689100027;6.861499786;4.401000023;1
-1.278399944;3.168200016;4.391799927;1
-0.319000006;3.509999990;9.116000175;1
-2.594599962;3.881299973;8.522299767;1
-1.378399968;4.752600193;3.947799921;1
0.552399993;1.677399993;3.058500051;1
-0.878799975;1.035200000;2.952600002;1
-1.080999970;4.803999901;3.111999989;1
-2.558399916;1.476799965;4.502399921;1
-3.006200075;5.639900208;4.342599869;1
-1.797199965;1.185799956;4.940499783;1
-1.386899948;1.741799951;5.117400169;1
-0.341600001;-0.135399997;3.372999907;1
-1.539999962;1.902500033;4.779500008;1
-3.750400066;5.267000198;4.610099792;1
-0.682600021;2.664799929;4.422500134;1
-2.619999886;1.949000001;4.903999805;1
1.734300017;3.849400043;5.109099865;1
-0.770399988;1.004400015;3.007299900;1
0.386000007;5.605000019;6.625000000;1
0.449400008;1.690899968;3.427900076;1
-0.069600001;0.888700008;2.746999979;1
-3.391799927;4.654900074;4.824200153;1
-1.427999973;4.465000153;5.655200005;1
-1.130399942;2.279200077;4.530000210;1
-1.304499984;4.513899803;3.951100111;1
-1.286800027;5.109300137;3.266499996;1
-0.779799998;2.872699976;4.417799950;1
-1.048300028;1.840499997;5.229499817;1
-0.965399981;2.779700041;4.916600227;1
-2.112999916;4.593999863;6.364999771;1
-1.547000051;5.066999912;6.025000095;1
-0.211999997;3.677000046;9.125000000;1
-0.456600010;-0.388300002;2.976599932;1
-2.980099916;6.917500019;3.313899994;1
-2.298000097;4.582300186;4.706999779;1
-2.836999893;3.440000057;7.168000221;1
-3.368000031;6.556000233;4.153999805;1
-4.085000038;6.714000225;4.356999874;1
-2.202399969;3.882100105;4.782499790;1
-1.973199964;5.396599770;5.000299931;1
-1.848999977;5.567100048;4.762300014;1
-2.385299921;6.212200165;4.390799999;1
-1.713199973;4.190199852;4.524799824;1
-2.446000099;4.962399960;4.828800201;1
-1.470499992;4.581099987;4.600999832;1
-3.800699949;7.104800224;3.291199923;1
-1.363700032;4.964399815;4.347400188;1
0.082900003;0.010200000;2.748399973;1
-0.650699973;0.378500015;3.204299927;1
-2.150000095;3.933900118;4.696100235;1
-1.878000021;1.187000036;4.675000191;1
1.198899984;2.461299896;5.694799900;1
-1.167199969;2.397099972;4.413300037;1
-2.498100042;4.282299995;4.559700012;1
-2.192300081;5.391600132;7.417399883;1
-2.864399910;4.861100197;4.828199863;1
-2.652100086;4.642600060;4.667900085;1
-2.717000008;5.481299877;5.074999809;1
-2.838599920;6.036399841;2.850300074;1
-2.709100008;5.050199986;4.158899784;1
-3.676000118;5.076000214;6.702000141;1
-3.084899902;4.394700050;4.921400070;1
-0.842499971;4.069699764;8.342200279;1
-1.723999977;4.642000198;3.817199945;1
-0.579400003;2.378599882;4.132199764;1
-1.464200020;4.755300045;4.651899815;1
-3.322900057;4.629799843;5.001100063;1
-1.803699970;4.303699970;4.985000134;1
-1.064000010;5.794000149;6.758999825;1
-1.764899969;4.773200035;3.880700111;1
-1.951300025;4.531300068;5.090199947;1
-3.836299896;5.422200203;3.917399883;1
0.569999993;1.495000005;3.076999903;1
-0.273099989;6.574200153;5.212299824;1
-1.357300043;4.510499954;4.690899849;1
-1.631700039;3.810400009;7.616300106;1
-1.039000034;4.805300236;4.565400124;1
-1.116000056;5.128799915;3.813499928;1
-3.684999943;0.730000019;4.129000187;1
-1.091599941;4.685800076;4.723599911;1
-2.634999990;4.519599915;4.404699802;1
-0.995400012;4.932700157;3.988899946;1
-1.755300045;5.609700203;4.942999840;1
-1.084599972;4.933499813;3.894500017;1
-3.391999960;5.684999943;3.694999933;1
-1.329699993;3.254199982;7.267099857;1
-2.388999939;7.751999855;3.092000008;1
-2.144399881;7.845799923;3.020200014;1
-2.141299963;4.332799911;4.601099968;1
-2.415400028;4.486999989;4.611400127;1
-4.433599949;1.900799990;6.151599884;1
1.780400038;2.537300110;5.634799957;1
-2.639899969;5.744500160;5.563099861;1
-3.287100077;3.390899897;7.192900181;1
1.662099957;3.615499973;5.400899887;1
-3.583800077;6.462200165;3.894599915;1
-2.869600058;5.692200184;3.346199989;1
-1.671300054;5.454199791;4.607500076;1
-2.436500072;4.693699837;4.762800217;1
-4.131199837;6.568600178;3.395499945;1
-1.694800019;4.833600044;5.994200230;1
-2.053800106;5.317500114;5.037899971;1
-2.637000084;4.301700115;4.512599945;1
-0.940999985;5.565000057;7.116000175;1
-3.192199945;4.335400105;4.785200119;1
