//X;Y;Z;Illuminance (PCV)
8.930899620;-15.828100204;7.412499905;1
8.984399796;-14.499699593;6.341300011;1
9.176799774;-20.217599869;8.709899902;1
9.288999557;-19.513200760;9.493800163;1
9.187399864;-19.540100098;9.375399590;1
9.242500305;-19.566799164;9.215000153;1
9.390099525;-19.520000458;9.385299683;1
9.047300339;-19.797199249;9.352899551;1
11.978799820;-18.466100693;6.190199852;1
11.716899872;-18.774499893;6.645999908;1
12.112400055;-19.136800766;6.682600021;1
11.523799896;-18.404899597;6.238500118;1
12.120400429;-18.607099533;6.917799950;1
11.700599670;-18.627000809;6.407700062;1
12.071999550;-18.217599869;7.337299824;1
11.946499825;-18.284200668;7.430900097;1
11.228400230;-18.910499573;6.183100224;1
11.461600304;-18.661500931;6.252500057;1
12.026900291;-19.139799118;6.301899910;1
11.422400475;-18.752700806;6.808000088;1
11.893899918;-18.832700729;6.499199867;1
11.744299889;-18.724700928;6.767799854;1
12.109399796;-18.415899277;6.424499989;1
12.039899826;-18.887500763;6.559599876;1
11.911999702;-18.530099869;6.701700211;1
12.117699623;-18.095399857;6.549300194;1
11.868399620;-18.332899094;7.510499954;1
12.019300461;-18.360099792;6.577899933;1
11.126600266;-18.549999237;6.446100235;1
12.016900063;-18.469800949;7.117899895;1
12.061400414;-18.576900482;7.013000011;1
11.722900391;-19.082700729;6.172299862;1
11.974399567;-18.370800018;6.256299973;1
11.881699562;-18.605300903;6.343699932;1
12.251700401;-18.361499786;6.730700016;1
12.197600365;-18.164100647;7.018099785;1
12.247599602;-18.319499969;6.554800034;1
7.561200142;-13.772000313;8.344499588;1
7.631599903;-13.790200233;8.249799728;1
8.308199883;-13.821299553;6.770599842;1
8.734100342;-14.149900436;7.507299900;1
8.449099541;-14.586500168;6.229000092;1
9.050399780;-20.198900223;8.465700150;1
8.414500237;-20.313899994;7.285299778;1
7.670899868;-15.387700081;7.198699951;1
6.647299767;-15.534399986;7.964700222;1
8.320300102;-14.386799812;8.168199539;1
6.544600010;-15.056500435;7.862500191;1
11.634699821;-16.610399246;5.507800102;1
12.366399765;-16.919000626;5.774400234;1
11.808099747;-16.585100174;5.447700024;1
12.159600258;-17.650199890;5.822000027;1
11.913499832;-17.549299240;4.175899982;1
12.225600243;-16.799200058;5.872399807;1
12.420000076;-16.626600266;6.048200130;1
12.103699684;-16.574899673;5.654699802;1
11.887999535;-16.361299515;4.886400223;1
12.188500404;-17.753900528;5.409699917;1
12.390099525;-17.781799316;5.353600025;1
12.535900116;-16.761199951;6.066100121;1
11.600799561;-16.600999832;5.205399990;1
10.174799919;-17.226999283;5.179900169;1
10.730600357;-18.238899231;5.296599865;1
10.506199837;-17.033899307;4.682499886;1
10.881799698;-16.643299103;4.598000050;1
9.602999687;-17.050500870;5.216100216;1
11.216300011;-17.829999924;5.711100101;1
10.985799789;-16.555799484;4.868999958;1
11.135399818;-18.427000046;4.975599766;1
10.072099686;-18.388200760;5.742099762;1
9.930199623;-18.282699585;5.156099796;1
11.505900383;-17.579599380;4.762100220;1
9.961099625;-17.253400803;5.145299911;1
11.622500420;-17.541900635;4.730800152;1
10.073399544;-18.159500122;5.155200005;1
10.354999542;-17.156499863;5.301000118;1
11.212100029;-17.045700073;5.493400097;1
10.240099907;-17.365600586;5.022200108;1
10.760600090;-17.856100082;5.893099785;1
7.973800182;-18.797700882;6.567599773;1
9.684100151;-18.072099686;6.206799984;1
9.574099541;-17.975500107;6.174499989;1
11.077599525;-18.839599609;5.265299797;1
11.782099724;-18.347000122;5.591899872;1
11.251199722;-18.424400330;5.840600014;1
10.965200424;-18.945999146;5.254399776;1
10.167499542;-19.273399353;4.533199787;1
11.642499924;-18.556800842;6.031899929;1
10.906999588;-18.984800339;5.388500214;1
11.132800102;-19.117300034;5.467700005;1
11.016699791;-19.160400391;5.573200226;1
11.916000366;-18.961999893;6.105000019;1
11.885499954;-18.963300705;5.963099957;1
11.429400444;-19.111000061;6.084099770;1
11.607500076;-19.101499557;6.151700020;1
10.895299911;-19.311100006;5.589200020;1
11.707699776;-18.615400314;5.670599937;1
10.605099678;-19.171400070;5.347000122;1
11.936100006;-18.446100235;5.288799763;1
12.108900070;-18.218000412;5.314400196;1
10.937199593;-18.520200729;4.808499813;1
11.014499664;-18.831199646;5.421500206;1
11.304599762;-19.128099442;4.554299831;1
11.270700455;-18.791799545;5.037000179;1
11.205499649;-18.596599579;4.443799973;1
10.784799576;-19.325500488;6.015900135;1
11.538499832;-19.030700684;4.858099937;1
10.701999664;-19.402099609;6.116600037;1
11.580200195;-18.996000290;5.798200130;1
11.419599533;-18.812900543;4.223199844;1
11.741900444;-18.425199509;5.363200188;1
10.907699585;-19.325500488;5.701900005;1
11.489999771;-18.933799744;4.221799850;1
11.162199974;-18.939599991;5.298999786;1
11.647999763;-19.090499878;5.947800159;1
11.293999672;-18.613100052;4.953400135;1
11.731599808;-19.048799515;6.044700146;1
12.031800270;-18.217100143;5.141600132;1
11.069999695;-15.402799606;5.021800041;1
10.392499924;-15.428199768;5.035999775;1
11.021200180;-15.502300262;5.487699986;1
10.160400391;-15.815099716;5.025400162;1
9.642800331;-15.272700310;4.711800098;1
9.729499817;-15.376099586;4.444399834;1
9.253600121;-15.358400345;4.382500172;1
6.099400043;-15.384499550;7.550499916;1
8.062100410;-13.186100006;5.418600082;1
7.319200039;-17.786399841;5.853000164;1
9.784799576;-18.555299759;4.132400036;1
9.899600029;-18.942899704;4.032700062;1
9.746500015;-18.614700317;5.820600033;1
8.104599953;-20.133199692;4.689400196;1
9.833200455;-18.992099762;4.970900059;1
9.685099602;-19.056999207;4.317900181;1
10.098899841;-19.342800140;4.483399868;1
10.043899536;-19.334499359;5.873600006;1
9.990099907;-19.075599670;4.681200027;1
7.169799805;-13.667400360;5.822299957;1
6.157299995;-15.167699814;5.188099861;1
7.742499828;-14.129699707;5.329599857;1
6.855999947;-16.808399200;5.401999950;1
7.073100090;-16.134399414;5.107500076;1
6.864299774;-16.801500320;4.974199772;1
9.052900314;-16.627599716;4.833600044;1
7.187500000;-17.525800705;4.079500198;1
6.920899868;-16.865400314;5.250800133;1
8.029600143;-16.992900848;5.466499805;1
8.247099876;-16.431800842;5.247799873;1
7.129499912;-17.533800125;4.230299950;1
7.380400181;-16.917999268;4.635600090;1
7.809899807;-20.011199951;3.983500004;1
7.814899921;-19.773199081;4.694300175;1
7.795700073;-20.045700073;5.304200172;1
7.902400017;-20.314599991;4.640100002;1
8.046999931;-20.068599701;5.157499790;1
7.399000168;-20.405799866;5.307499886;1
6.811399937;-20.216100693;5.344299793;1
7.056000233;-20.192699432;5.270800114;1
7.869200230;-20.343500137;4.862699986;1
7.880599976;-20.024599075;5.246799946;1
7.962100029;-20.052000046;4.228499889;1
6.913899899;-18.203800201;4.805900097;1
7.214900017;-18.750200272;3.984899998;1
6.454299927;-18.065399170;4.152299881;1
7.025700092;-20.032600403;4.091300011;1
4.691299915;-18.843200684;6.503300190;1
6.714799881;-16.687599182;4.870299816;1
5.889599800;-14.616499901;5.222899914;1
5.852000237;-14.664099693;4.628600121;1
10.139300346;-17.729600906;3.110199928;1
10.077400208;-16.210899353;2.973500013;1
10.701999664;-16.084499359;2.966500044;1
10.555000305;-15.992099762;3.082700014;1
10.661299706;-14.991000175;2.837300062;1
10.168499947;-16.195800781;2.894299984;1
10.028699875;-16.384000778;2.876899958;1
10.076299667;-15.697299957;2.611999989;1
10.888799667;-15.420000076;2.838700056;1
10.774100304;-16.046800613;3.104599953;1
8.031399727;-17.892400742;3.557100058;1
7.754300117;-18.936899185;2.111799955;1
8.585599899;-17.166599274;2.389600039;1
9.438099861;-18.833700180;2.542599916;1
8.457400322;-19.380300522;2.316999912;1
9.152600288;-19.223499298;2.110100031;1
9.480500221;-18.997699738;3.721199989;1
7.851399899;-17.203100204;2.795000076;1
9.604100227;-19.661500931;2.234600067;1
9.549500465;-19.624599457;2.157399893;1
9.816499710;-19.367500305;2.099100113;1
8.673899651;-19.580299377;2.052799940;1
8.847800255;-19.611200333;2.142100096;1
7.281499863;-20.750799179;3.938299894;1
6.612100124;-20.656000137;2.112900019;1
6.546199799;-20.727199554;2.540600061;1
6.518599987;-20.237899780;3.852699995;1
6.364500046;-19.367399216;3.512200117;1
6.553699970;-19.290399551;2.696199894;1
6.840700150;-18.602699280;2.604899883;1
7.023900032;-18.549900055;2.547499895;1
6.388400078;-14.480099678;3.344599962;1
6.503200054;-13.997699738;2.926500082;1
6.109200001;-14.938799858;2.760799885;1
6.836900234;-14.038399696;2.603899956;1
6.479300022;-13.750900269;2.775300026;1
6.269299984;-13.957799911;2.509900093;1
6.061699867;-13.859000206;2.954499960;1
5.069300175;-15.314399719;3.240999937;1
4.958000183;-14.836600304;2.703500032;1
6.417699814;-17.856199265;3.306200027;1
6.552899837;-16.998699188;3.300800085;1
10.245900154;-19.535600662;2.125400066;1
8.788599968;-15.961999893;9.856699944;1
8.362600327;-16.222999573;9.903599739;1
10.181599617;-16.462699890;8.034799576;1
9.558300018;-16.254100800;8.494099617;1
9.869199753;-16.307600021;8.276300430;1
7.762499809;-14.136899948;7.770400047;1
8.916399956;-15.197299957;7.534299850;1
7.807600021;-13.323100090;5.534800053;1
8.812000275;-14.107500076;5.870100021;1
8.979800224;-14.997099876;7.428800106;1
8.420200348;-14.325300217;5.976200104;1
6.116099834;-14.476900101;6.213399887;1
5.417099953;-16.097900391;6.807300091;1
7.902599812;-16.421699524;5.565700054;1
7.111199856;-16.619699478;5.487899780;1
5.108600140;-16.624200821;7.356299877;1
5.218699932;-16.913099289;6.092999935;1
6.630599976;-16.141599655;5.891300201;1
10.904100418;-15.688400269;6.688799858;1
11.216699600;-15.985199928;6.328000069;1
9.551300049;-15.187999725;6.394199848;1
10.192899704;-16.538200378;5.865900040;1
9.481499672;-15.015000343;6.937799931;1
9.289899826;-15.182100296;6.765900135;1
9.940400124;-17.792499542;5.872799873;1
4.336900234;-17.752700806;6.477300167;1
4.114799976;-17.447000504;6.519800186;1
4.762000084;-16.921300888;7.354199886;1
12.656999588;-16.437099457;6.497300148;1
11.758199692;-16.066499710;6.333199978;1
12.548800468;-16.042699814;6.350900173;1
6.757900238;-15.378600121;5.187200069;1
6.119800091;-14.782899857;5.029099941;1
5.859899998;-14.639900208;4.812300205;1
11.171500206;-15.437700272;4.969200134;1
10.272500038;-14.860799789;4.446599960;1
10.971400261;-15.999099731;4.945300102;1
9.725000381;-16.256700516;3.082099915;1
10.724200249;-16.423700333;4.669199944;1
9.541299820;-15.437299728;4.367300034;1
5.856800079;-15.879799843;3.717099905;1
5.861299992;-16.795999527;3.976599932;1
7.767099857;-16.605400085;4.172500134;1
5.024199963;-16.718200684;5.298999786;1
4.760900021;-15.504400253;3.271399975;1
11.712900162;-18.677799225;4.223100185;1
11.517100334;-16.615699768;5.102799892;1
10.605500221;-18.353900909;4.334300041;1
11.838899612;-17.178600311;4.227000237;1
11.226599693;-17.380100250;4.852099895;1
7.525800228;-17.493200302;3.663599968;1
8.218000412;-18.757799149;4.675600052;1
8.307999611;-18.504600525;4.936699867;1
5.972099781;-19.059200287;5.236999989;1
6.877200127;-18.814899445;4.136199951;1
7.744299889;-19.685400009;4.666999817;1
5.824299812;-14.053600311;2.738800049;1
5.870299816;-13.879799843;2.527800083;1
6.977900028;-14.268099785;2.688199997;1
10.698399544;-15.230899811;2.042000055;1
9.166700363;-17.090700150;3.013700008;1
9.613400459;-15.740400314;2.620399952;1
10.294599533;-15.770000458;2.871599913;1
5.703999996;-17.775100708;2.506200075;1
9.513099670;-19.428300858;2.031199932;1
5.012400150;-17.611200333;0.373199999;1
4.798399925;-17.260200500;7.624199867;1
6.092800140;-15.664500237;7.969600201;1
5.010799885;-17.388900757;7.629799843;1
6.209499836;-15.987999916;8.381699562;1
4.783100128;-17.478000641;7.615200043;1
5.615600109;-17.487499237;7.765200138;1
6.198599815;-16.872900009;8.982399940;1
4.914800167;-17.156200409;8.181099892;1
5.940899849;-17.221500397;8.650799751;1
5.688399792;-16.518299103;8.512299538;1
4.993599892;-17.763299942;7.570099831;1
5.271299839;-17.475700378;8.460900307;1
5.579199791;-15.732099533;8.154700279;1
5.346000195;-17.054800034;9.054599762;1
5.266399860;-16.579200745;8.611700058;1
5.773399830;-16.439800262;7.999499798;1
5.906799793;-15.920900345;8.009799957;1
5.458399773;-17.664199829;8.939900398;1
5.122399807;-17.571500778;7.784999847;1
6.055099964;-17.192899704;8.559000015;1
5.597700119;-16.768100739;8.018300056;1
6.060699940;-15.746399879;8.093199730;1
6.242300034;-17.142799377;9.433500290;1
6.533500195;-16.329399109;8.871000290;1
5.505000114;-16.805799484;8.841799736;1
5.569799900;-16.854000092;7.707300186;1
5.698599815;-16.654600143;8.750200272;1
6.091300011;-16.981700897;9.884400368;1
6.745200157;-14.184700012;8.239399910;1
7.194699764;-16.426399231;9.615300179;1
7.714399815;-14.291099548;9.032899857;1
6.627500057;-14.387700081;8.583399773;1
7.271200180;-16.489000320;9.683099747;1
7.198200226;-16.343200684;9.056099892;1
7.186999798;-16.619699478;9.966099739;1
6.315000057;-17.473699570;9.803799629;1
6.761799812;-17.558599472;10.015600204;1
5.558599949;-18.378200531;7.642499924;1
6.679500103;-18.155399323;9.197699547;1
6.864699841;-18.131399155;9.320799828;1
7.267000198;-17.825099945;9.667699814;1
5.475500107;-18.446199417;8.330699921;1
7.048299789;-17.350099564;9.578399658;1
6.897999763;-18.206199646;9.663800240;1
5.921199799;-18.395099640;9.362299919;1
6.301700115;-17.711099625;8.825200081;1
6.860000134;-18.202100754;8.643199921;1
5.931799889;-18.127599716;7.930600166;1
5.871799946;-17.892900467;9.711999893;1
5.699200153;-18.268199921;9.261799812;1
7.066199780;-17.980699539;9.369999886;1
5.434400082;-17.869699478;9.597200394;1
7.113599777;-17.440799713;9.736900330;1
6.569099903;-17.063299179;8.996299744;1
6.866700172;-17.839300156;9.122200012;1
6.901100159;-17.669799805;9.407400131;1
7.133500099;-18.968399048;9.182499886;1
6.649400234;-17.251600266;9.721899986;1
7.027299881;-19.041000366;8.887399673;1
6.492300034;-17.960599899;8.998100281;1
6.853499889;-17.912599564;9.191499710;1
6.595200062;-17.925100327;8.761699677;1
7.477799892;-18.213899612;9.346300125;1
5.716400146;-17.955799103;8.159500122;1
6.689099789;-18.182899475;9.343700409;1
7.029799938;-18.370399475;9.372599602;1
6.955999851;-18.251499176;9.451499939;1
4.704599857;-17.956699371;7.604400158;1
4.626399994;-17.670900345;7.568299770;1
4.775899887;-18.980100632;8.339599609;1
5.076300144;-19.288900375;8.369099617;1
4.975200176;-18.352100372;7.908599854;1
5.212999821;-18.861400604;8.715900421;1
5.195000172;-19.305400848;8.533100128;1
5.153999805;-19.345600128;8.695300102;1
5.109899998;-18.691499710;7.853300095;1
5.030900002;-18.628799438;7.796599865;1
5.098000050;-19.086399078;8.908900261;1
4.892199993;-18.449199677;7.858200073;1
5.219600201;-19.316299438;8.766200066;1
7.430600166;-14.724699974;5.658699989;1
6.820700169;-14.151800156;5.944900036;1
5.687600136;-16.664699554;7.298900127;1
4.953400135;-17.530300140;7.461200237;1
5.086400032;-17.525999069;7.336100101;1
5.181000233;-17.672500610;7.435900211;1
4.904799938;-15.009300232;3.300600052;1
4.662499905;-18.006700516;7.494100094;1
4.945300102;-17.874300003;6.237100124;1
4.483500004;-17.883399963;6.973899841;1
4.889100075;-17.815299988;7.393700123;1
4.668200016;-17.999900818;6.414199829;1
6.710000038;-17.285200119;5.841400146;1
7.432700157;-17.959499359;6.393499851;1
6.446499825;-17.892000198;5.369200230;1
7.232100010;-17.930599213;6.529699802;1
6.418399811;-19.334499359;7.072899818;1
7.992400169;-18.821100235;8.040100098;1
7.374499798;-19.251199722;9.424900055;1
8.710200310;-19.909200668;8.974499702;1
8.667300224;-19.835300446;8.921999931;1
4.853799820;-18.152999878;6.535999775;1
5.129099846;-18.881599426;7.289599895;1
4.706600189;-18.179700851;7.288499832;1
4.952300072;-18.035200119;6.294199944;1
4.908800125;-18.127000809;6.195700169;1
8.106900215;-17.852199554;6.405799866;1
8.021599770;-17.328399658;6.727300167;1
9.237700462;-15.160200119;6.058100224;1
8.962599754;-18.936399460;7.786399841;1
6.222199917;-15.365500450;4.900599957;1
6.468299866;-15.148500443;3.514100075;1
6.522799969;-19.881200790;5.242800236;1
8.084099770;-18.896099091;7.127200127;1
10.533399582;-18.128599167;6.276199818;1
5.588600159;-15.141400337;3.561700106;1
8.077799797;-13.587800026;5.293000221;1
10.907299995;-16.705400467;7.304699898;1
11.648300171;-17.360599518;7.280200005;1
5.789700031;-17.507400513;4.239900112;1
7.214200020;-17.422300339;4.420400143;1
7.581699848;-16.761999130;4.886000156;1
7.265399933;-16.666599274;5.181900024;1
7.065000057;-16.478399277;4.458000183;1
7.688300133;-16.523899078;5.203999996;1
7.608699799;-16.931400299;3.426800013;1
7.349899769;-17.088399887;5.230800152;1
7.563300133;-16.893600464;3.550400019;1
6.052499771;-19.416599274;4.914899826;1
5.962399960;-19.326700211;4.771200180;1
7.129300117;-19.884000778;4.666299820;1
4.048200130;-16.278200150;2.382699966;1
8.720299721;-16.937099457;2.670399904;1
10.895500183;-15.207200050;2.496999979;1
6.376599789;-20.456499100;2.664900064;1
6.237599850;-20.225400925;2.501899958;1
6.347499847;-20.316900253;2.228499889;1
7.071000099;-16.107700348;9.236100197;1
6.957699776;-17.117900848;9.951499939;1
7.572100163;-16.702299118;8.337800026;1
8.550100327;-16.634099960;10.057000160;1
7.049699783;-17.248699188;9.859700203;1
7.263999939;-15.742799759;8.263699532;1
9.582599640;-15.782999992;8.351400375;1
10.937000275;-16.819000244;8.325200081;1
10.157500267;-17.064699173;8.311900139;1
9.336199760;-15.880399704;8.395600319;1
9.549500465;-15.829099655;8.478400230;1
7.032599926;-14.712699890;8.238699913;1
8.694700241;-15.234299660;8.770199776;1
7.329999924;-14.712900162;8.146900177;1
6.053299904;-16.645399094;8.351300240;1
6.779900074;-16.950899124;9.781700134;1
6.359399796;-17.263399124;9.725399971;1
5.594999790;-17.617500305;8.971099854;1
6.708899975;-16.611600876;9.989000320;1
6.507999897;-17.077400208;9.679699898;1
5.821000099;-17.313499451;9.261699677;1
5.756000042;-16.770999908;8.944199562;1
6.481699944;-16.961999893;9.510499954;1
5.844200134;-16.552900314;8.895099640;1
6.513100147;-16.846200943;10.000399590;1
6.148900032;-18.087099075;8.684100151;1
6.078499794;-17.269100189;8.664299965;1
6.615600109;-16.832399368;9.918100357;1
5.208300114;-17.795700073;9.067299843;1
5.559400082;-17.298200607;9.184200287;1
6.435599804;-17.445899963;9.757599831;1
5.726600170;-17.438800812;9.038499832;1
6.113699913;-15.691300392;8.188799858;1
6.965899944;-15.320400238;7.394800186;1
7.130199909;-14.666999817;7.939700127;1
7.238599777;-14.709899902;7.960499763;1
7.612999916;-14.721899986;7.615799904;1
6.273600101;-14.039799690;7.314499855;1
7.484099865;-14.549400330;7.319300175;1
6.921199799;-14.847800255;7.873700142;1
7.429699898;-14.737000465;7.539199829;1
7.082200050;-15.053500175;7.984099865;1
6.271599770;-14.406299591;8.001999855;1
5.845499992;-18.260999680;9.413900375;1
8.685099602;-14.895700455;6.072299957;1
5.923200130;-15.862099648;7.344699860;1
5.590700150;-15.918800354;7.968800068;1
7.749000072;-18.527599335;8.947299957;1
7.549799919;-18.340499878;9.051699638;1
7.542099953;-19.104299545;9.127900124;1
7.683800220;-19.401899338;8.191200256;1
8.076899529;-19.350799561;8.527299881;1
8.568400383;-18.617300034;8.532899857;1
8.469900131;-18.167900085;8.715900421;1
8.001799583;-15.538299561;7.791100025;1
7.795499802;-16.585199356;7.657000065;1
7.745699883;-15.712900162;7.220699787;1
8.168199539;-16.547100067;7.285399914;1
5.789100170;-17.626499176;6.908899784;1
5.296700001;-17.363500595;7.936200142;1
4.860899925;-18.028900146;6.419099808;1
5.366000175;-17.158199310;7.955399990;1
5.561699867;-17.789300919;6.817699909;1
5.358300209;-17.486799240;7.967199802;1
5.728300095;-17.600200653;6.604599953;1
5.259699821;-16.158199310;7.361999989;1
5.441500187;-18.221700668;7.463399887;1
4.755599976;-18.158899307;6.178899765;1
5.498799801;-17.754299164;6.691899776;1
5.127699852;-17.765699387;6.374499798;1
5.923299789;-16.031400681;5.948599815;1
4.881800175;-17.782899857;7.118500233;1
5.034800053;-17.526800156;8.107899666;1
5.606900215;-17.678699493;6.713099957;1
4.936999798;-17.983100891;6.097700119;1
4.541299820;-17.827199936;6.496600151;1
6.205800056;-18.148700714;6.987800121;1
5.291399956;-17.708999634;7.032599926;1
5.073100090;-17.184999466;7.390200138;1
5.473599911;-17.863500595;6.714399815;1
5.684700012;-17.794099808;6.533599854;1
5.001999855;-17.896699905;6.144100189;1
10.263099670;-17.209499359;6.822800159;1
10.506999969;-16.460599899;7.584199905;1
10.428500175;-16.553400040;6.470699787;1
11.212800026;-16.123699188;5.517300129;1
11.262900352;-15.766200066;5.711800098;1
9.951499939;-18.012500763;5.744699955;1
9.416199684;-18.543199539;6.122300148;1
10.176799774;-18.593500137;5.975299835;1
4.334199905;-17.615800858;7.857900143;1
8.369099617;-19.175800323;6.625500202;1
7.837299824;-19.213600159;7.471199989;1
5.718400002;-18.890499115;6.386700153;1
5.794000149;-18.984800339;6.480700016;1
5.894899845;-18.521999359;6.326399803;1
6.236000061;-19.483600616;7.638999939;1
5.571700096;-18.491199493;6.657100201;1
6.010099888;-19.307300568;6.237699986;1
5.950600147;-18.740100861;6.376699924;1
11.888199806;-17.923500061;6.094699860;1
7.033899784;-15.480099678;5.187399864;1
6.986100197;-14.343299866;5.216300011;1
8.464900017;-13.779899597;5.611199856;1
7.030399799;-17.440200806;4.537799835;1
7.477600098;-16.568500519;4.749300003;1
7.229499817;-16.688899994;4.189099789;1
7.317800045;-17.323799133;4.775499821;1
7.365399837;-17.518600464;4.983200073;1
7.334099770;-17.169000626;4.545100212;1
6.922599792;-17.585100174;4.618700027;1
7.177499771;-17.785200119;3.945899963;1
6.854100227;-16.993700027;4.139900208;1
7.754600048;-16.887899399;4.155799866;1
4.522099972;-18.812700272;6.644899845;1
10.922400475;-15.257599831;4.846899986;1
10.832400322;-15.159799576;4.816299915;1
10.390899658;-15.750300407;5.285900116;1
9.745599747;-16.651500702;5.004499912;1
9.842100143;-16.545900345;5.147999763;1
10.609900475;-16.694900513;4.908899784;1
9.765899658;-17.164199829;4.469999790;1
5.651800156;-17.760000229;5.166200161;1
5.244400024;-17.045799255;5.950600147;1
4.913700104;-18.082399368;6.040299892;1
4.977700233;-18.226299286;6.083899975;1
6.044499874;-17.607299805;5.020299911;1
5.935699940;-19.423799515;4.888800144;1
12.062999725;-16.975299835;5.404799938;1
9.859399796;-18.814100266;5.573400021;1
9.767399788;-17.644599915;5.383699894;1
9.175299644;-17.599399567;4.798099995;1
4.679200172;-15.138899803;3.264100075;1
4.701300144;-15.215299606;3.477200031;1
5.331799984;-14.948599815;2.734800100;1
6.394000053;-15.413700104;2.757100105;1
6.316899776;-15.120200157;3.491899967;1
6.355100155;-15.320400238;2.725500107;1
8.975099564;-16.848600388;2.638700008;1
7.360599995;-17.709699631;1.923499942;1
8.099399567;-16.309400558;2.469500065;1
7.084499836;-18.602600098;2.620500088;1
7.189499855;-18.772499084;2.162699938;1
5.002999783;-18.082700729;0.968800008;1
6.837500095;-15.534600258;9.055399895;1
7.189799786;-15.362199783;8.880900383;1
7.640100002;-15.498000145;7.538599968;1
7.500599861;-15.549799919;7.767600060;1
8.734299660;-14.825400352;7.830999851;1
6.551700115;-15.293399811;7.801599979;1
6.863999844;-15.383600235;9.020700455;1
7.792600155;-15.329999924;8.089300156;1
7.965899944;-16.059499741;7.968800068;1
7.305200100;-15.502099991;8.933600426;1
7.092400074;-14.854700089;8.091199875;1
7.970900059;-13.957900047;8.357000351;1
7.444099903;-15.887800217;9.279800415;1
7.587900162;-14.947999954;7.914700031;1
7.652200222;-16.091100693;9.332200050;1
8.043899536;-14.911600113;7.970600128;1
6.525199890;-14.622200012;7.919899940;1
7.717700005;-15.718400002;8.055000305;1
6.281099796;-17.827100754;9.905900002;1
6.268300056;-17.298599243;9.696200371;1
6.266900063;-17.200599670;9.725099564;1
6.383800030;-17.322799683;9.808300018;1
7.268899918;-16.798700333;9.807999611;1
7.220499992;-16.990900040;9.709199905;1
7.728300095;-16.573499680;9.718000412;1
6.106599808;-17.793100357;9.757200241;1
6.792200089;-17.049699783;9.728599548;1
7.005099773;-17.297000885;9.770600319;1
6.248600006;-17.206699371;9.835700035;1
6.289199829;-17.285600662;9.899999619;1
8.173500061;-17.090400696;10.289199829;1
7.168700218;-17.503999710;9.800600052;1
8.307999611;-17.067399979;10.346899986;1
7.467599869;-17.098100662;10.134300232;1
7.041600227;-17.613199234;9.746199608;1
7.783800125;-16.919399261;10.246700287;1
7.961299896;-16.937999725;10.313500404;1
6.222499847;-16.647899628;9.412199974;1
6.862299919;-17.202899933;9.210100174;1
5.368500233;-17.241300583;8.071800232;1
6.334099770;-16.420000076;8.654600143;1
6.045700073;-15.901000023;8.043600082;1
6.802100182;-16.930200577;9.543499947;1
6.220399857;-16.397199631;8.484399796;1
7.520800114;-16.208400726;9.436900139;1
5.504700184;-17.279800415;9.056699753;1
5.924699783;-17.238500595;9.227299690;1
5.400599957;-17.075799942;7.648900032;1
6.203100204;-16.580299377;8.811100006;1
5.314799786;-17.076900482;7.746200085;1
6.766900063;-16.466299057;9.447899818;1
5.466300011;-17.204099655;7.967100143;1
6.278500080;-16.629100800;8.969099998;1
6.139800072;-17.369300842;8.169300079;1
7.657700062;-16.274000168;9.553099632;1
6.161200047;-17.347700119;9.543600082;1
6.337100029;-16.633600235;9.078900337;1
6.694699764;-16.975200653;9.398099899;1
5.471000195;-17.205099106;8.142100334;1
5.413599968;-16.045700073;7.776899815;1
6.255899906;-15.629899979;8.046400070;1
6.380300045;-18.026399612;10.026599884;1
5.190299988;-17.653900146;8.137800217;1
5.377399921;-18.675699234;9.274900436;1
5.564599991;-18.319400787;7.796400070;1
6.163400173;-18.513099670;7.808400154;1
5.836400032;-18.488399506;7.502999783;1
5.296800137;-18.496999741;9.011699677;1
5.432499886;-18.345199585;9.192199707;1
5.168700218;-17.586999893;8.417900085;1
5.729199886;-18.412599564;7.714499950;1
5.835999966;-17.622900009;8.210499763;1
5.550300121;-18.316999435;9.199600220;1
5.283999920;-18.744100571;8.710800171;1
6.033599854;-18.177099228;7.745800018;1
5.775199890;-18.741199493;7.946599960;1
4.886099815;-17.649200439;7.709899902;1
5.083499908;-17.759799957;8.127799988;1
5.431600094;-18.119199753;8.961400032;1
5.130000114;-17.648099899;8.002099991;1
5.179399967;-17.781499863;8.620100021;1
5.294099808;-19.315900803;9.011500359;1
8.306200027;-16.105800629;8.033800125;1
8.985400200;-17.139299393;7.698400021;1
7.128900051;-17.746900558;9.437800407;1
7.091899872;-17.609399796;7.406799793;1
7.049699783;-17.692600250;9.292099953;1
8.027400017;-19.153600693;8.159500122;1
8.887900352;-18.059200287;8.461700439;1
7.896299839;-18.903400421;8.351699829;1
6.960999966;-17.975999832;9.285400391;1
8.468400002;-19.156099319;8.355999947;1
5.893400192;-14.307600021;7.046700001;1
6.138700008;-14.428600311;6.856800079;1
6.494200230;-14.078599930;7.399000168;1
6.663599968;-14.730799675;7.234799862;1
8.236200333;-14.316100121;6.997300148;1
8.462400436;-14.484100342;6.815800190;1
7.330200195;-15.747400284;5.240600109;1
6.741099834;-15.270999908;7.349699974;1
7.270699978;-15.585900307;5.893099785;1
8.650400162;-14.634400368;6.570199966;1
5.367800236;-17.212200165;6.583000183;1
5.904600143;-15.980799675;7.310800076;1
6.261400223;-15.217499733;7.306200027;1
7.046199799;-20.538400650;8.182800293;1
