//X;Y;Z;Scalar field;Approx. distances;Illuminance (PCV)
-3.622600079;-13.810099602;11.484600067;589.000000;1.016931;0.902542
-3.225100040;-13.508899689;11.039999962;589.000000;0.576546;0.771186
-2.670700073;-13.176799774;11.588000298;589.000000;0.271786;0.872881
-2.476399899;-12.912599564;11.583700180;589.000000;0.332869;0.881356
-4.031199932;-14.097999573;11.378000259;589.000000;1.399105;0.919492
-1.615800023;-14.339300156;11.137299538;589.000000;0.837701;0.961864
-2.385200024;-13.196200371;11.663299561;589.000000;0.450707;0.885593
-2.765899897;-13.353300095;11.748399734;589.000000;0.508466;0.898305
-2.318300009;-13.531000137;11.654999733;589.000000;0.637395;0.944915
-2.663100004;-13.741800308;11.330699921;589.000000;0.576546;0.830508
-1.764299989;-14.224800110;11.072099686;589.000000;0.622741;0.906780
-1.830299973;-13.988699913;11.220499992;589.000000;0.489970;0.898305
-2.735899925;-13.261400223;12.065999985;589.000000;0.826606;0.915254
-1.939900041;-13.931799889;11.199899673;589.000000;0.489970;0.911017
-4.046500206;-13.965200424;11.577199936;589.000000;1.365709;0.957627
-2.708400011;-13.279199600;12.183600426;589.000000;0.960909;0.936441
-2.622299910;-13.597299576;11.694600105;589.000000;0.679466;0.906780
-2.429399967;-13.522700310;11.740799904;589.000000;0.592344;0.923729
-2.191800117;-13.121600151;11.435999870;589.000000;0.429732;0.872881
-3.305500031;-13.751500130;11.180899620;589.000000;0.859464;0.847458
-2.908699989;-13.568200111;11.495599747;589.000000;0.508466;0.864407
-3.687599897;-13.877400398;11.263799667;589.000000;1.104001;0.847458
-2.854199886;-13.396400452;11.058500290;589.000000;0.332869;0.805085
-2.723700047;-13.152000427;12.256099701;589.000000;0.870141;0.919492
-1.861700058;-13.983099937;11.371100426;589.000000;0.731807;0.961864
-1.402099967;-14.280500412;11.037899971;589.000000;0.837701;0.877119
-3.271500111;-13.768099785;10.853699684;589.000000;0.870141;0.796610
-3.338099957;-13.782199860;11.707400322;589.000000;0.998606;0.949153
-2.883300066;-13.581999779;11.655099869;589.000000;0.592344;0.919492
-3.666500092;-13.711400032;11.807600021;589.000000;0.998606;0.966102
-6.998700142;-7.585899830;7.947000027;589.000000;0.508466;0.864407
-7.080399990;-5.543200016;6.590499878;589.000000;0.192182;0.843220
-7.003200054;-7.988399982;7.922299862;589.000000;0.637395;0.889831
-6.410500050;-6.913099766;7.187699795;589.000000;0.384364;0.843220
-5.911099911;-6.976699829;7.501699924;589.000000;0.192182;0.906780
-6.524799824;-7.465300083;7.396200180;589.000000;0.192182;0.860169
-6.913700104;-7.725699902;7.994500160;589.000000;0.429732;0.851695
-6.946400166;-5.790699959;6.056099892;589.000000;0.192182;0.864407
-6.929399967;-5.548900127;6.054299831;589.000000;0.192182;0.868644
-5.942599773;-7.037399769;7.381899834;589.000000;0.192182;0.881356
-6.802999973;-5.552100182;6.231500149;589.000000;0.192182;0.855932
-6.602300167;-7.336999893;7.454100132;589.000000;0.303866;0.864407
-6.868599892;-7.563499928;8.097399712;589.000000;0.407679;0.817797
-7.135700226;-5.632400036;6.510499954;589.000000;0.192182;0.860169
-6.805300236;-7.839000225;8.043299675;589.000000;0.332869;0.830508
-6.912399769;-7.546999931;7.876599789;589.000000;0.429732;0.847458
-6.178699970;-6.966100216;8.093000412;589.000000;0.271786;0.851695
-6.921500206;-7.847099781;8.132699966;589.000000;0.429732;0.817797
-3.717799902;-9.392399788;9.990500450;589.000000;0.303866;0.923729
-3.815099955;-9.846199989;10.156299591;589.000000;0.192182;0.889831
-3.740900040;-9.854999542;10.371299744;589.000000;0.192182;0.851695
-3.847899914;-9.753700256;10.225099564;589.000000;0.332869;0.881356
-3.937500000;-9.995800018;10.241299629;589.000000;0.192182;0.906780
-4.011099815;-9.377699852;10.407199860;589.000000;0.780647;0.911017
-3.820800066;-9.765999794;10.088199615;589.000000;0.271786;0.898305
-3.622699976;-9.581700325;10.308600426;589.000000;0.407679;0.864407
-3.845200062;-9.910300255;10.512299538;589.000000;0.332869;0.911017
-2.428699970;-9.859100342;9.168600082;589.000000;0.303866;0.894068
-2.448800087;-9.599699974;8.815999985;589.000000;0.303866;0.826271
-2.765799999;-10.087699890;8.676199913;589.000000;0.271786;0.817797
-1.770900011;-9.668600082;9.751999855;589.000000;0.508466;0.906780
-2.667200089;-10.210399628;9.136300087;589.000000;0.303866;0.847458
-2.791100025;-10.326199532;8.667099953;589.000000;0.192182;0.855932
-2.055999994;-9.698599815;9.303799629;589.000000;0.271786;0.898305
-3.689699888;-9.826700211;10.511300087;589.000000;0.192182;0.851695
-3.908699989;-10.275500298;10.314399719;589.000000;0.235374;0.881356
-5.217199802;-5.157700062;12.210700035;589.000000;0.192182;0.843220
-6.445400238;-5.522799969;11.510499954;589.000000;0.815359;0.868644
-6.486899853;-5.588799953;11.393699646;589.000000;0.692922;0.906780
-6.155099869;-5.835800171;10.532199860;589.000000;0.192182;0.822034
-6.248099804;-5.465499878;11.778499603;589.000000;0.607733;0.872881
-5.660900116;-5.170700073;11.737799644;589.000000;0.679466;0.898305
-6.032499790;-5.417600155;12.280599594;589.000000;0.192182;0.877119
-6.467400074;-4.841700077;12.463899612;589.000000;0.780647;0.877119
-6.430300236;-5.653600216;11.592900276;589.000000;0.768728;0.902542
-6.323999882;-5.662499905;11.358699799;589.000000;0.508466;0.868644
-6.420700073;-5.761799812;11.569999695;589.000000;0.576546;0.894068
-6.334000111;-5.727499962;12.051600456;589.000000;0.560302;0.919492
-6.324299812;-5.441199780;11.715100288;589.000000;0.792386;0.860169
-6.286200047;-5.626599789;11.893500328;589.000000;0.607733;0.868644
-6.081099987;-6.952899933;10.557600021;589.000000;0.192182;0.872881
-6.445000172;-5.382299900;10.853699684;589.000000;0.637395;0.830508
-9.111800194;-6.053500175;9.925900459;589.000000;0.303866;0.872881
-8.449399948;-5.129000187;9.108499527;589.000000;0.792386;0.902542
-8.145799637;-5.555699825;9.334300041;589.000000;0.429732;0.864407
-7.934100151;-5.259799957;8.104000092;589.000000;0.192182;0.800847
-8.440299988;-6.152999878;9.322899818;589.000000;0.192182;0.889831
-7.393000126;-5.481699944;8.373499870;589.000000;0.303866;0.800847
-8.715900421;-5.518000126;9.077400208;589.000000;0.407679;0.894068
-7.864500046;-5.024799824;8.057499886;589.000000;0.271786;0.796610
-7.651100159;-4.812500000;8.275500298;589.000000;0.508466;0.894068
-8.208700180;-5.026800156;8.327099800;589.000000;0.560302;0.813559
-7.979100227;-5.282100201;8.192899704;589.000000;0.192182;0.783898
-8.325900078;-5.132699966;8.569399834;589.000000;0.679466;0.906780
-8.419500351;-5.316299915;8.700799942;589.000000;0.407679;0.860169
-8.311599731;-5.530799866;8.265099525;589.000000;0.384364;0.809322
-7.991899967;-5.582399845;9.701499939;589.000000;0.303866;0.902542
-8.117799759;-4.431499958;10.274900436;589.000000;0.560302;0.889831
-8.060600281;-5.505799770;8.724800110;589.000000;0.332869;0.817797
-9.082400322;-6.250899792;10.068200111;589.000000;0.235374;0.894068
-8.455100060;-5.309700012;9.037899971;589.000000;0.489970;0.826271
-8.508299828;-6.160900116;9.505800247;589.000000;0.192182;0.864407
-8.690799713;-5.182199955;8.434700012;589.000000;0.622741;0.860169
-8.428199768;-5.296700001;9.137200356;589.000000;0.679466;0.915254
-8.714900017;-5.282100201;9.023699760;589.000000;0.665738;0.898305
-8.731499672;-5.565700054;8.591199875;589.000000;0.384364;0.868644
-8.320500374;-5.988699913;9.167200089;589.000000;0.192182;0.860169
-9.091099739;-6.251500130;9.688199997;589.000000;0.192182;0.906780
-9.154700279;-5.891699791;9.678700447;589.000000;0.407679;0.868644
-8.180199623;-5.852399826;9.603899956;589.000000;0.235374;0.889831
-8.601699829;-5.331299782;8.515800476;589.000000;0.489970;0.855932
-8.096699715;-5.388899803;8.175800323;589.000000;0.303866;0.817797
-7.375100136;-5.382199764;8.338899612;589.000000;0.450707;0.817797
-8.067500114;-4.773700237;8.055800438;589.000000;0.489970;0.855932
-7.983600140;-5.838600159;9.271599770;589.000000;0.450707;0.851695
-8.231399536;-5.647999763;9.592000008;589.000000;0.235374;0.898305
-6.338699818;-8.697699547;5.670000076;589.000000;0.384364;0.868644
-5.855000019;-8.465800285;5.892099857;589.000000;0.332869;0.843220
-6.010099888;-8.475999832;5.892899990;589.000000;0.303866;0.885593
-5.979899883;-8.542699814;5.822899818;589.000000;0.303866;0.783898
-6.001200199;-8.932499886;5.878799915;589.000000;0.384364;0.868644
-6.205299854;-8.705400467;5.434599876;589.000000;0.192182;0.830508
-6.013000011;-9.033100128;5.825500011;589.000000;0.489970;0.877119
-6.309400082;-5.796199799;9.945799828;589.000000;0.489970;0.830508
-6.554599762;-4.938600063;10.277099609;589.000000;0.508466;0.822034
-5.941699982;-5.771500111;9.441399574;589.000000;0.303866;0.737288
-6.439000130;-5.229899883;9.889699936;589.000000;0.384364;0.817797
-5.983500004;-4.968500137;9.947999954;589.000000;0.303866;0.779661
-6.817999840;-5.469900131;9.910799980;589.000000;0.637395;0.817797
-6.662199974;-5.133699894;9.976699829;589.000000;0.332869;0.822034
-7.004899979;-5.526700020;9.504199982;589.000000;0.508466;0.813559
-6.558000088;-5.355700016;9.822199821;589.000000;0.384364;0.779661
-6.334000111;-4.729700089;10.248499870;589.000000;0.332869;0.830508
-5.998600006;-5.052899837;9.882200241;589.000000;0.384364;0.805085
-5.986599922;-4.877299786;10.041899681;589.000000;0.303866;0.766949
-6.006499767;-5.907400131;9.803899765;589.000000;0.384364;0.834746
-5.609799862;-4.561299801;10.063599586;589.000000;0.731807;0.830508
-6.684599876;-5.977399826;9.360899925;589.000000;0.192182;0.788136
-6.056700230;-6.250100136;9.425399780;589.000000;0.192182;0.830508
-5.987400055;-4.923600197;9.788599968;589.000000;0.303866;0.830508
-5.605500221;-6.729599953;8.927800179;589.000000;0.332869;0.838983
-6.447899818;-5.360199928;9.814700127;589.000000;0.384364;0.741525
-6.914700031;-5.233900070;9.153100014;589.000000;0.407679;0.779661
-6.515299797;-5.486899853;9.558500290;589.000000;0.303866;0.737288
-3.193599939;-7.672800064;13.105299950;589.000000;1.223038;0.957627
-3.594700098;-5.428800106;14.352199554;589.000000;0.826606;0.923729
-3.447000027;-5.361199856;14.484199524;589.000000;0.837701;0.953390
-4.120699883;-5.971399784;13.339099884;589.000000;0.560302;0.885593
-4.121099949;-5.973800182;13.626600266;589.000000;0.637395;0.851695
-2.090800047;-6.884900093;13.552100182;589.000000;0.731807;0.889831
-4.058800220;-6.076499939;12.976799965;589.000000;0.560302;0.792373
-3.035000086;-5.225599766;14.411499977;589.000000;0.979939;0.940678
-4.102700233;-6.378099918;13.299599648;589.000000;0.792386;0.855932
-3.216399908;-5.723800182;13.866700172;589.000000;0.731807;0.915254
-2.707400084;-5.635200024;13.265299797;589.000000;0.815359;0.949153
-3.427999973;-5.227700233;14.545200348;589.000000;0.989317;0.961864
-4.206999779;-5.872399807;13.672699928;589.000000;0.706121;0.872881
-4.173600197;-6.035200119;13.457300186;589.000000;0.692922;0.898305
-2.337699890;-5.242099762;13.288200378;589.000000;0.951252;0.949153
-3.154299974;-5.546299934;14.008600235;589.000000;0.731807;0.932203
-3.758699894;-6.487999916;13.196200371;589.000000;1.016931;0.906780
-3.412499905;-6.827000141;12.593799591;589.000000;0.837701;0.881356
-2.928100109;-7.714600086;11.813099861;589.000000;0.332869;0.805085
-2.923700094;-7.452799797;12.189000130;589.000000;0.384364;0.771186
-3.131200075;-7.429900169;12.330100060;589.000000;0.508466;0.783898
-3.335000038;-7.227000237;12.215700150;589.000000;0.429732;0.834746
-3.198800087;-7.519100189;11.844599724;589.000000;0.271786;0.762712
-2.950999975;-7.475599766;12.390299797;589.000000;0.470748;0.809322
-2.933900118;-7.484200001;12.899900436;589.000000;0.951252;0.885593
-2.069600105;-6.649799824;12.396400452;589.000000;0.192182;0.800847
-3.304500103;-5.747399807;11.704799652;589.000000;0.303866;0.860169
-3.572400093;-6.911099911;12.663700104;589.000000;0.901413;0.911017
-2.445699930;-7.363999844;12.178600311;589.000000;0.192182;0.822034
-3.508500099;-5.869800091;11.514699936;589.000000;0.332869;0.872881
-3.552700043;-6.393400192;12.495699883;589.000000;0.921672;0.864407
-2.630500078;-5.869500160;11.819000244;589.000000;0.303866;0.838983
-2.854300022;-5.896200180;11.854900360;589.000000;0.271786;0.851695
-3.888200045;-6.511700153;12.873000145;589.000000;0.870141;0.817797
-3.215199947;-7.351099968;11.942999840;589.000000;0.192182;0.792373
-2.867199898;-7.432300091;12.070199966;589.000000;0.235374;0.775424
-3.029799938;-6.019000053;12.583900452;589.000000;0.592344;0.860169
-2.617199898;-5.837100029;11.912799835;589.000000;0.235374;0.792373
-3.223000050;-6.822999954;12.206500053;589.000000;0.470748;0.830508
-2.623500109;-4.834000111;12.368399620;589.000000;0.192182;0.809322
-2.123199940;-7.094299793;13.060500145;589.000000;0.235374;0.809322
-2.902499914;-7.578599930;12.484100342;589.000000;0.637395;0.834746
-2.423099995;-6.373000145;12.164699554;589.000000;0.560302;0.834746
-2.170000076;-7.139699936;13.176300049;589.000000;0.332869;0.877119
-3.252799988;-7.419600010;12.458100319;589.000000;0.665738;0.817797
-2.972199917;-5.939799786;12.050800323;589.000000;0.303866;0.822034
-2.839400053;-7.480199814;11.831899643;589.000000;0.192182;0.762712
-3.337100029;-6.093200207;12.461299896;589.000000;0.731807;0.868644
-2.498300076;-7.363900185;12.078599930;589.000000;0.192182;0.817797
-2.700999975;-7.578400135;12.250900269;589.000000;0.384364;0.805085
-2.350800037;-7.357399940;12.549500465;589.000000;0.429732;0.817797
-2.175899982;-7.381999969;13.004300117;589.000000;0.235374;0.817797
-1.732100010;-7.917300224;12.682100296;589.000000;0.576546;0.838983
-2.617199898;-7.612500191;12.993700027;589.000000;0.622741;0.894068
-1.533599973;-7.818600178;12.962100029;589.000000;0.450707;0.762712
-2.348599911;-7.931399822;13.104100227;589.000000;0.665738;0.898305
-2.417799950;-7.445600033;13.126899719;589.000000;0.450707;0.847458
-2.740200043;-7.768000126;13.017399788;589.000000;0.837701;0.923729
-2.575599909;-7.836299896;12.673800468;589.000000;0.679466;0.826271
-2.510099888;-7.536600113;13.113400459;589.000000;0.622741;0.877119
-2.515100002;-7.575099945;12.873700142;589.000000;0.576546;0.826271
-2.093300104;-7.665800095;13.109100342;589.000000;0.407679;0.851695
-2.351099968;-7.625299931;12.301799774;589.000000;0.429732;0.805085
-2.230600119;-7.416999817;12.684900284;589.000000;0.271786;0.872881
-2.606699944;-7.541600227;12.210399628;589.000000;0.332869;0.788136
-2.445199966;-7.631800175;13.079199791;589.000000;0.560302;0.847458
-1.375300050;-7.626100063;13.129099846;589.000000;0.407679;0.822034
-1.938099980;-14.114899635;10.674599648;589.000000;0.429732;0.783898
-1.942700028;-14.043199539;10.744299889;589.000000;0.429732;0.843220
-1.531200051;-14.494899750;10.415499687;589.000000;0.951252;0.906780
-1.430699944;-14.489700317;10.648200035;589.000000;0.921672;0.894068
-1.984799981;-13.605899811;10.479499817;589.000000;0.303866;0.817797
-1.659399986;-14.205100060;10.863900185;589.000000;0.622741;0.868644
-1.724799991;-14.033900261;10.855699539;589.000000;0.450707;0.822034
-2.068599939;-14.135700226;10.785599709;589.000000;0.560302;0.843220
-3.044500113;-14.080599785;10.800800323;589.000000;1.061359;0.868644
-3.164499998;-14.053500175;10.744899750;589.000000;1.061359;0.843220
-1.827800035;-13.340700150;11.251500130;589.000000;0.543572;0.898305
-0.907000005;-12.530599594;11.176300049;589.000000;0.429732;0.902542
-1.906499982;-13.286199570;11.297400475;589.000000;0.560302;0.932203
-1.257200003;-14.261799812;11.150600433;589.000000;0.960909;0.932203
-2.046600103;-12.903699875;11.809700012;589.000000;0.780647;0.906780
-0.566200018;-13.075200081;11.175100327;589.000000;0.744317;0.966102
-1.983500004;-12.716400146;11.458000183;589.000000;0.692922;0.898305
-2.262599945;-12.933899879;11.523699760;589.000000;0.407679;0.864407
-1.300300002;-12.511199951;11.091799736;589.000000;0.429732;0.902542
-3.919199944;-7.968500137;8.531399727;589.000000;0.592344;0.906780
-3.985699892;-6.663799763;8.923600197;589.000000;0.407679;0.855932
-4.111400127;-6.609099865;8.803700447;589.000000;0.407679;0.885593
-4.710400105;-6.716899872;10.236300468;589.000000;0.192182;0.894068
-4.672800064;-6.764299870;10.132800102;589.000000;0.192182;0.915254
-3.445600033;-7.333899975;8.532299995;589.000000;0.407679;0.855932
-4.593999863;-6.505400181;10.415900230;589.000000;0.192182;0.889831
-3.780499935;-6.574299812;8.929800034;589.000000;0.407679;0.881356
-3.609100103;-6.728799820;8.845600128;589.000000;0.192182;0.902542
-3.409699917;-7.107999802;8.871399879;589.000000;0.192182;0.894068
-3.935199976;-7.756400108;8.503999710;589.000000;0.560302;0.885593
-4.790800095;-4.447700024;12.927499771;589.000000;0.870141;0.868644
-3.234499931;-4.860499859;14.559700012;589.000000;0.998606;0.966102
-3.435300112;-5.115300179;14.670900345;589.000000;1.128813;0.987288
-3.346600056;-3.982599974;13.846099854;589.000000;0.271786;0.864407
-4.678999901;-4.827700138;13.046600342;589.000000;0.508466;0.864407
-3.597300053;-4.597099781;13.055000305;589.000000;0.332869;0.894068
-3.712500095;-3.725199938;13.742799759;589.000000;0.508466;0.872881
-4.828199863;-4.878099918;13.051199913;589.000000;0.560302;0.906780
-3.630100012;-3.230600119;14.181699753;589.000000;0.960909;0.949153
-3.536200047;-3.642400026;14.223600388;589.000000;0.780647;0.974576
-4.797999859;-4.343400002;12.905400276;589.000000;0.960909;0.898305
-4.701900005;-4.911200047;13.166099548;589.000000;0.332869;0.927966
-3.964099884;-5.594699860;13.625100136;589.000000;0.489970;0.881356
-3.888000011;-4.766499996;13.563799858;589.000000;0.407679;0.919492
-3.364399910;-5.067999840;14.776800156;589.000000;1.260221;1.000000
-3.427299976;-4.090400219;13.339200020;589.000000;0.271786;0.889831
-4.724800110;-4.176700115;13.080599785;589.000000;0.870141;0.932203
-3.521500111;-3.837500095;13.932000160;589.000000;0.332869;0.906780
-1.609200001;-7.905399799;13.589799881;589.000000;0.768728;0.940678
-0.301699996;-8.258199692;14.353199959;589.000000;0.880688;0.855932
-2.406800032;-7.822999954;13.326999664;589.000000;0.792386;0.877119
-1.819300056;-6.965600014;13.471099854;589.000000;0.470748;0.864407
-0.501500010;-8.438799858;13.798700333;589.000000;1.168997;0.860169
-0.345899999;-8.382100105;14.005999565;589.000000;1.184689;0.843220
-0.551199973;-8.489000320;14.896599770;589.000000;1.282013;0.978814
-0.522199988;-8.252300262;14.344099998;589.000000;1.095605;0.927966
-2.309700012;-7.754199982;13.321900368;589.000000;0.706121;0.906780
-1.063500047;-7.170499802;13.937999725;589.000000;0.880688;0.932203
-0.284000009;-8.294599533;14.452699661;589.000000;0.989317;0.902542
-1.986299992;-8.167599678;13.701700211;589.000000;1.095605;0.961864
-2.443500042;-7.418600082;13.456999779;589.000000;0.692922;0.906780
-0.575699985;-8.343600273;14.051099777;589.000000;1.274791;0.898305
-0.653800011;-8.553999901;14.721099854;589.000000;1.345273;0.944915
-0.256199986;-8.409999847;14.195400238;589.000000;1.061359;0.834746
-1.049299955;-7.219900131;13.384599686;589.000000;0.560302;0.864407
-2.013799906;-7.639299870;13.313500404;589.000000;0.470748;0.860169
-2.329499960;-7.770800114;13.608499527;589.000000;0.870141;0.953390
-3.313100100;-10.451700211;8.137000084;589.000000;0.622741;0.834746
-2.896300077;-10.379500389;8.276100159;589.000000;0.384364;0.834746
-2.811500072;-9.251199722;8.161800385;589.000000;0.303866;0.855932
-2.679399967;-10.538000107;8.269100189;589.000000;0.303866;0.881356
-2.980200052;-10.200200081;7.949200153;589.000000;0.235374;0.902542
-2.677099943;-9.019499779;7.487599850;589.000000;0.450707;0.847458
-2.637099981;-8.904600143;8.552300453;589.000000;0.303866;0.919492
-2.805299997;-10.101300240;7.545000076;589.000000;0.543572;0.885593
-2.828000069;-10.619899750;8.414500237;589.000000;0.332869;0.898305
-2.562000036;-8.844699860;7.822999954;589.000000;0.235374;0.881356
-2.921499968;-10.413100243;8.376099586;589.000000;0.303866;0.868644
-2.958400011;-10.490699768;8.487999916;589.000000;0.332869;0.885593
-2.765799999;-9.356399536;8.166799545;589.000000;0.303866;0.868644
-2.918200016;-10.209400177;7.281000137;589.000000;0.837701;0.885593
-2.518899918;-9.012700081;7.746500015;589.000000;0.303866;0.860169
-2.920200109;-9.919099808;8.281599998;589.000000;0.192182;0.872881
-2.913300037;-10.084899902;7.899600029;589.000000;0.192182;0.855932
-3.223000050;-10.257699966;8.334099770;589.000000;0.508466;0.860169
-3.008500099;-10.401399612;8.136699677;589.000000;0.332869;0.877119
-2.633899927;-9.347100258;8.116299629;589.000000;0.235374;0.838983
-2.808700085;-10.095399857;8.580300331;589.000000;0.192182;0.906780
-4.539599895;-8.299500465;8.006500244;589.000000;0.303866;0.868644
-4.018400192;-7.881199837;7.850100040;589.000000;0.407679;0.822034
-4.059100151;-7.720799923;7.882699966;589.000000;0.407679;0.843220
-4.300099850;-8.302599907;8.281000137;589.000000;0.192182;0.885593
-3.759299994;-8.229499817;8.325499535;589.000000;0.429732;0.881356
-3.302000046;-7.157899857;8.235300064;589.000000;0.271786;0.872881
-4.599500179;-8.095299721;8.372799873;589.000000;0.303866;0.872881
-4.124300003;-7.792300224;8.041899681;589.000000;0.332869;0.838983
-4.356500149;-7.875800133;7.965400219;589.000000;0.303866;0.851695
-3.821099997;-8.451600075;8.095299721;589.000000;0.235374;0.864407
-4.316999912;-7.544499874;7.914500237;589.000000;0.303866;0.872881
-4.034599781;-6.260399818;7.227300167;589.000000;0.332869;0.838983
-3.924099922;-8.406599998;8.332699776;589.000000;0.384364;0.877119
-4.148600101;-8.289400101;8.354200363;589.000000;0.192182;0.894068
-3.404999971;-7.783500195;8.037899971;589.000000;0.303866;0.877119
-4.119200230;-7.963900089;8.063899994;589.000000;0.235374;0.838983
-4.181799889;-7.891499996;7.557499886;589.000000;0.332869;0.860169
-4.279099941;-8.379599571;7.816800117;589.000000;0.192182;0.843220
-4.147299767;-7.999000072;7.885099888;589.000000;0.271786;0.860169
-7.273200035;-4.434999943;10.868200302;589.000000;0.450707;0.834746
-6.697999954;-3.810100079;10.498800278;589.000000;0.192182;0.927966
-7.516200066;-4.345699787;10.957200050;589.000000;0.622741;0.843220
-7.252799988;-4.525599957;11.176199913;589.000000;0.692922;0.927966
-6.998000145;-4.391900063;10.954299927;589.000000;0.692922;0.894068
-7.181499958;-4.495100021;10.791500092;589.000000;0.384364;0.843220
-7.296000004;-4.526500225;10.606599808;589.000000;0.192182;0.817797
-6.497499943;-4.601399899;12.541700363;589.000000;0.989317;0.919492
-7.423500061;-4.473100185;11.038599968;589.000000;0.560302;0.843220
-7.489600182;-4.676799774;10.952699661;589.000000;0.429732;0.868644
-7.086299896;-4.636400223;10.506199837;589.000000;0.332869;0.860169
-7.145800114;-4.802499771;10.498299599;589.000000;0.332869;0.919492
-7.625100136;-4.509300232;11.072799683;589.000000;0.560302;0.927966
-7.323500156;-4.465499878;10.723199844;589.000000;0.332869;0.851695
-7.462100029;-4.518499851;11.180399895;589.000000;0.679466;0.953390
-7.270800114;-3.831199884;11.256199837;589.000000;0.665738;0.889831
-7.067399979;-4.500599861;10.985500336;589.000000;0.679466;0.927966
-4.650499821;-3.764899969;12.673199654;589.000000;0.429732;0.919492
-4.741899967;-4.794300079;12.818799973;589.000000;0.560302;0.881356
-3.803999901;-4.276999950;12.442399979;589.000000;0.407679;0.834746
-3.846100092;-3.484800100;12.449199677;589.000000;0.235374;0.898305
-4.599999905;-3.595700026;12.805800438;589.000000;0.429732;0.847458
-3.202199936;-4.498899937;12.920299530;589.000000;0.470748;0.923729
-2.989799976;-4.119699955;12.358499527;589.000000;0.870141;0.826271
-4.839200020;-4.103499889;12.777799606;589.000000;0.837701;0.927966
-3.656500101;-4.665299892;12.317000389;589.000000;0.192182;0.822034
-4.923500061;-4.234700203;12.514900208;589.000000;0.780647;0.877119
-4.927800179;-4.298500061;12.234100342;589.000000;0.706121;0.800847
-4.806600094;-4.080399990;12.581100464;589.000000;0.744317;0.838983
-4.729700089;-4.011700153;12.409000397;589.000000;0.560302;0.826271
-3.239099979;-4.365399837;12.844699860;589.000000;0.637395;0.927966
-3.396600008;-4.303999901;12.357500076;589.000000;0.592344;0.788136
-4.633999825;-4.343200207;11.796400070;589.000000;0.407679;0.851695
-4.479700089;-4.088200092;12.870800018;589.000000;0.637395;0.889831
-3.305999994;-4.589200020;12.453100204;589.000000;0.508466;0.830508
-4.539800167;-4.179500103;12.220199585;589.000000;0.429732;0.805085
-3.649199963;-4.350399971;12.635800362;589.000000;0.592344;0.868644
-3.462699890;-4.273499966;12.437000275;589.000000;0.508466;0.834746
-2.411999941;-10.454799652;8.918299675;589.000000;0.192182;0.822034
-0.432999998;-11.497699738;9.958800316;589.000000;0.384364;0.915254
-2.116300106;-10.699099541;9.533100128;589.000000;0.303866;0.877119
-1.650300026;-12.329199791;9.289999962;589.000000;0.332869;0.885593
-1.303099990;-12.245300293;9.314200401;589.000000;0.192182;0.843220
-2.748899937;-10.638099670;8.888400078;589.000000;0.271786;0.851695
-2.038000107;-10.771800041;9.656100273;589.000000;0.489970;0.855932
-1.397899985;-11.016500473;9.747900009;589.000000;0.192182;0.843220
-0.532999992;-11.232700348;9.735600471;589.000000;0.192182;0.894068
-0.882200003;-11.293700218;9.663900375;589.000000;0.192182;0.830508
-1.590499997;-11.224900246;10.145400047;589.000000;0.384364;0.881356
-1.079900026;-11.476599693;9.710900307;589.000000;0.192182;0.847458
-1.210700035;-11.232399940;10.083800316;589.000000;0.332869;0.868644
-1.716899991;-11.508999825;9.328399658;589.000000;0.271786;0.885593
-0.479799986;-11.441699982;9.780799866;589.000000;0.332869;0.838983
-0.421999991;-11.525699615;9.450200081;589.000000;0.192182;0.834746
-1.540899992;-10.716300011;10.143500328;589.000000;0.192182;0.936441
-1.932199955;-10.062999725;10.233699799;589.000000;0.792386;0.881356
-1.297299981;-11.230799675;9.917799950;589.000000;0.271786;0.822034
-1.853000045;-11.202799797;9.058099747;589.000000;0.192182;0.881356
-3.979500055;-5.962500095;7.603499889;589.000000;0.192182;0.847458
-4.218800068;-5.631000042;6.998400211;589.000000;0.192182;0.838983
-3.925299883;-5.987999916;7.886700153;589.000000;0.450707;0.923729
-6.078999996;-5.932499886;6.087100029;589.000000;0.489970;0.894068
-4.268000126;-5.559700012;6.217899799;589.000000;0.192182;0.889831
-4.533500195;-5.253699780;7.072199821;589.000000;0.303866;0.838983
-3.990499973;-5.808199883;7.679399967;589.000000;0.192182;0.826271
-0.150399998;-8.480199814;14.468099594;589.000000;1.043815;0.872881
-0.105599999;-8.718899727;14.763899803;589.000000;1.296338;0.953390
-0.370200008;-8.637599945;14.856599808;589.000000;1.289195;0.974576
-0.173199996;-8.869899750;14.689800262;589.000000;1.418766;0.944915
0.063699998;-8.643300056;13.501500130;589.000000;0.731807;0.805085
-0.142800003;-8.681400299;14.658399582;589.000000;1.161071;0.923729
-0.455500007;-8.932299614;14.635199547;589.000000;1.584772;0.940678
-0.094800003;-8.791600227;14.522899628;589.000000;1.289195;0.872881
-0.255800009;-8.777400017;14.246600151;589.000000;1.365709;0.788136
-6.231800079;-3.807699919;9.409500122;589.000000;0.543572;0.851695
-6.265299797;-3.792700052;9.694499969;589.000000;0.271786;0.838983
-6.757999897;-3.923099995;9.929699898;589.000000;0.384364;0.851695
-6.685400009;-4.229300022;9.329700470;589.000000;0.192182;0.813559
-6.518599987;-3.904400110;9.805999756;589.000000;0.192182;0.838983
-6.764800072;-4.992300034;9.795700073;589.000000;0.303866;0.792373
-7.187600136;-3.818900108;10.056300163;589.000000;0.303866;0.847458
