//X;Y;Z;Scalar field;Original cloud index;ID;C2C absolute distances;Illuminance (PCV)
4.912899971;1.913599968;6.889400005;275.000000;0.000000;nan;0.843476;0.932203
5.034100056;1.685299993;5.910900116;275.000000;0.000000;nan;0.773950;0.838983
4.893599987;2.523799896;6.428299904;275.000000;0.000000;nan;0.937461;0.843220
4.868100166;2.598000050;6.581399918;275.000000;0.000000;nan;0.900258;0.889831
4.842500210;1.546100020;5.521500111;275.000000;0.000000;nan;0.428278;0.805085
4.927000046;1.703400016;6.868899822;275.000000;0.000000;nan;0.815289;0.919492
5.646699905;2.198400021;5.267600060;275.000000;0.000000;nan;0.236668;0.843220
4.795300007;2.427599907;6.594299793;275.000000;0.000000;nan;1.037316;0.868644
4.879300117;1.862900019;6.324399948;275.000000;0.000000;nan;0.932661;0.838983
5.579299927;2.362600088;6.001299858;275.000000;0.000000;nan;0.348653;0.834746
4.984600067;2.390799999;5.972000122;275.000000;0.000000;nan;0.895480;0.792373
4.828700066;1.946400046;5.335499763;275.000000;0.000000;nan;0.480104;0.792373
4.815000057;1.477100015;5.942399979;275.000000;0.000000;nan;0.849846;0.898305
5.057499886;2.651900053;6.463399887;275.000000;0.000000;nan;0.736880;0.902542
5.044300079;2.014499903;6.131299973;275.000000;0.000000;nan;0.792437;0.838983
4.948699951;1.931300044;5.667300224;275.000000;0.000000;nan;0.711851;0.822034
5.168200016;1.524999976;6.488299847;275.000000;0.000000;nan;0.661246;0.902542
5.323900223;1.414600015;5.532400131;275.000000;0.000000;nan;0.492496;0.813559
5.126500130;2.448800087;5.819099903;275.000000;0.000000;nan;0.750627;0.822034
5.034599781;2.346299887;6.744100094;275.000000;0.000000;nan;0.875148;0.898305
4.925700188;2.007400036;6.791100025;275.000000;0.000000;nan;0.868137;0.906780
5.177599907;2.487699986;5.694200039;275.000000;0.000000;nan;0.663027;0.860169
5.315800190;2.553400040;5.005700111;275.000000;0.000000;nan;0.419302;0.830508
4.958899975;2.488600016;6.171999931;275.000000;0.000000;nan;0.905315;0.792373
5.218500137;1.717200041;5.841499805;275.000000;0.000000;nan;0.604674;0.877119
5.207200050;2.193099976;5.677299976;275.000000;0.000000;nan;0.672510;0.822034
4.992000103;2.250299931;6.149799824;275.000000;0.000000;nan;0.933106;0.822034
5.107699871;2.476500034;6.630499840;275.000000;0.000000;nan;0.752670;0.864407
5.412899971;2.148699999;6.412000179;275.000000;0.000000;nan;0.522801;0.809322
5.124000072;2.686399937;6.348400116;275.000000;0.000000;nan;0.680102;0.843220
4.912199974;2.221899986;5.712200165;275.000000;0.000000;nan;0.930931;0.834746
5.376200199;2.285200119;4.803400040;275.000000;0.000000;nan;0.313707;0.843220
5.057300091;2.124099970;5.107299805;275.000000;0.000000;nan;0.458941;0.779661
5.792200089;2.532299995;5.779600143;275.000000;0.000000;nan;0.127137;0.838983
4.777599812;2.069099903;6.253699780;275.000000;0.000000;nan;1.073638;0.872881
5.154900074;1.955800056;6.215700150;275.000000;0.000000;nan;0.678452;0.830508
5.407599926;2.048199892;6.238200188;275.000000;0.000000;nan;0.484719;0.809322
5.413099766;2.230900049;6.168000221;275.000000;0.000000;nan;0.565801;0.813559
4.788899899;2.556799889;6.700900078;275.000000;0.000000;nan;0.955659;0.927966
5.185900211;1.336899996;6.149400234;275.000000;0.000000;nan;0.739590;0.860169
5.055300236;2.598000050;6.013000011;275.000000;0.000000;nan;0.804429;0.868644
4.929399967;1.544199944;5.180200100;275.000000;0.000000;nan;0.119617;0.805085
5.636400223;2.284300089;5.012400150;275.000000;0.000000;nan;0.124999;0.847458
5.617599964;2.314899921;5.796899796;275.000000;0.000000;nan;0.343416;0.822034
11.083299637;-1.139099956;10.442399979;275.000000;0.000000;nan;0.445471;0.792373
10.062000275;-1.423300028;9.208600044;275.000000;0.000000;nan;0.571543;0.860169
9.805700302;-0.761099994;10.234100342;275.000000;0.000000;nan;0.329060;0.834746
6.316999912;5.140500069;9.279999733;275.000000;0.000000;nan;0.586216;0.813559
6.501999855;4.424900055;8.736000061;275.000000;0.000000;nan;0.179115;0.830508
6.441899776;5.208799839;9.387999535;275.000000;0.000000;nan;0.596154;0.830508
6.552999973;4.377699852;9.272100449;275.000000;0.000000;nan;0.441733;0.771186
6.778399944;5.189000130;9.417400360;275.000000;0.000000;nan;0.414581;0.817797
6.735700130;4.514999866;9.171299934;275.000000;0.000000;nan;0.445900;0.766949
10.529100418;-2.465699911;9.996899605;275.000000;0.000000;nan;0.934553;0.885593
10.839099884;-3.035399914;9.851900101;275.000000;0.000000;nan;0.722477;0.855932
10.932100296;-1.870000005;10.285400391;275.000000;0.000000;nan;0.907324;0.889831
9.971599579;-2.355099916;10.317600250;275.000000;0.000000;nan;0.373525;0.902542
10.538000107;-1.798400044;9.107199669;275.000000;0.000000;nan;0.745035;0.838983
9.980400085;-2.419100046;9.165800095;275.000000;0.000000;nan;1.007272;0.843220
10.827300072;-2.925800085;9.947899818;275.000000;0.000000;nan;0.757875;0.855932
10.503000259;-2.391799927;10.081299782;275.000000;0.000000;nan;0.837171;0.894068
10.334400177;-1.576400042;8.912300110;275.000000;0.000000;nan;0.570659;0.805085
9.874400139;-2.284199953;9.545100212;275.000000;0.000000;nan;0.668395;0.834746
10.532799721;-2.730000019;9.080599785;275.000000;0.000000;nan;0.978554;0.847458
9.460399628;-1.708199978;10.623999596;275.000000;0.000000;nan;0.374321;0.843220
10.392800331;-3.425600052;9.603500366;275.000000;0.000000;nan;0.528021;0.894068
10.907899857;-2.958300114;9.827899933;275.000000;0.000000;nan;0.826687;0.860169
9.614600182;-2.290499926;10.279199600;275.000000;0.000000;nan;0.265136;0.864407
10.543999672;-3.088000059;10.004599571;275.000000;0.000000;nan;0.456537;0.889831
9.810299873;-2.162499905;9.634699821;275.000000;0.000000;nan;0.505112;0.864407
10.504699707;-3.367700100;9.812600136;275.000000;0.000000;nan;0.374736;0.927966
11.404399872;-1.867599964;10.257100105;275.000000;0.000000;nan;0.997454;0.851695
10.179300308;-2.437900066;8.820699692;275.000000;0.000000;nan;0.941529;0.800847
10.245300293;-1.354900002;8.571299553;275.000000;0.000000;nan;0.309927;0.822034
10.800900459;-2.354099989;10.076000214;275.000000;0.000000;nan;1.008519;0.877119
4.706299782;2.614799976;6.720499992;275.000000;0.000000;nan;1.003842;0.932203
4.704699993;1.858199954;6.054599762;275.000000;0.000000;nan;1.027455;0.868644
4.747099876;2.197700024;6.669499874;275.000000;0.000000;nan;1.119391;0.911017
4.552299976;1.788699985;5.339000225;275.000000;0.000000;nan;0.465900;0.851695
4.669499874;2.653399944;5.203100204;275.000000;0.000000;nan;1.011861;0.847458
4.565999985;2.211199999;6.491499901;275.000000;0.000000;nan;1.303001;0.923729
4.624800205;2.921200037;5.861700058;275.000000;0.000000;nan;1.278075;0.911017
4.703299999;2.055399895;6.350699902;275.000000;0.000000;nan;1.141168;0.855932
4.590499878;2.243400097;5.288199902;275.000000;0.000000;nan;0.781051;0.855932
4.682499886;2.209000111;6.060100079;275.000000;0.000000;nan;1.194077;0.881356
4.390999794;2.535900116;5.208300114;275.000000;0.000000;nan;1.066930;0.864407
4.446199894;2.426899910;5.355400085;275.000000;0.000000;nan;1.016551;0.894068
4.682199955;1.884899974;5.810699940;275.000000;0.000000;nan;0.819768;0.847458
4.463300228;2.750099897;5.625199795;275.000000;0.000000;nan;1.365633;0.894068
4.486899853;2.648600101;5.578499794;275.000000;0.000000;nan;1.272033;0.872881
4.681600094;1.478000045;5.129899979;275.000000;0.000000;nan;0.170423;0.847458
4.714700222;2.339499950;5.328400135;275.000000;0.000000;nan;0.837157;0.851695
4.614799976;2.112900019;5.516300201;275.000000;0.000000;nan;0.761952;0.817797
4.720699787;1.494400024;5.573500156;275.000000;0.000000;nan;0.495499;0.860169
4.641799927;1.967399955;5.473199844;275.000000;0.000000;nan;0.619326;0.860169
6.715700150;5.271599770;10.262599945;275.000000;0.000000;nan;0.650038;0.822034
6.633600235;5.361400127;11.205599785;275.000000;0.000000;nan;0.635683;0.860169
6.566899776;6.939300060;10.553899765;275.000000;0.000000;nan;0.811953;0.927966
6.000800133;5.339399815;10.934200287;275.000000;0.000000;nan;0.220630;0.885593
7.099999905;5.833099842;11.541700363;275.000000;0.000000;nan;1.037247;0.889831
6.669199944;6.716000080;11.028499603;275.000000;0.000000;nan;0.872332;0.949153
6.713099957;5.664899826;10.550299644;275.000000;0.000000;nan;0.563923;0.877119
6.979400158;6.007500172;10.744400024;275.000000;0.000000;nan;0.663783;0.855932
6.575600147;6.823999882;10.456199646;275.000000;0.000000;nan;0.744691;0.868644
6.537499905;6.722099781;10.596799850;275.000000;0.000000;nan;0.772772;0.957627
6.381299973;5.251299858;10.698399544;275.000000;0.000000;nan;0.312944;0.868644
5.930600166;5.652100086;10.626700401;275.000000;0.000000;nan;0.218171;0.872881
6.292200089;5.554999828;10.652199745;275.000000;0.000000;nan;0.124775;0.898305
7.046999931;6.999800205;10.344499588;275.000000;0.000000;nan;0.499139;0.788136
6.852099895;6.595200062;10.102399826;275.000000;0.000000;nan;0.521858;0.885593
6.716700077;5.371600151;10.326399803;275.000000;0.000000;nan;0.640693;0.809322
6.675199986;5.410699844;10.498399734;275.000000;0.000000;nan;0.547576;0.860169
5.835599899;5.580399990;10.881999969;275.000000;0.000000;nan;0.122134;0.919492
6.566299915;5.221099854;11.106399536;275.000000;0.000000;nan;0.601785;0.838983
6.588699818;6.728899956;10.499699593;275.000000;0.000000;nan;0.707642;0.885593
6.551799774;5.332699776;11.131899834;275.000000;0.000000;nan;0.555183;0.851695
7.149499893;5.739099979;11.491999626;275.000000;0.000000;nan;0.963474;0.885593
6.946700096;7.252799988;10.626099586;275.000000;0.000000;nan;0.795030;0.911017
6.975999832;5.959899902;11.064299583;275.000000;0.000000;nan;0.777543;0.881356
6.730700016;5.569900036;10.606800079;275.000000;0.000000;nan;0.550320;0.868644
6.681499958;5.761099815;10.492500305;275.000000;0.000000;nan;0.575404;0.889831
12.723699570;2.448100090;15.439800262;275.000000;0.000000;nan;1.148552;0.923729
6.152400017;-1.238899946;6.388000011;275.000000;0.000000;nan;0.949089;0.843220
6.324600220;-1.286700010;6.331999779;275.000000;0.000000;nan;1.045796;0.864407
7.756800175;6.050600052;11.157799721;275.000000;0.000000;nan;0.335914;0.809322
7.441400051;5.986800194;11.742300034;275.000000;0.000000;nan;0.902552;0.847458
7.239299774;5.878300190;11.187899590;275.000000;0.000000;nan;0.673924;0.826271
7.443600178;7.113900185;10.312899590;275.000000;0.000000;nan;0.233586;0.855932
7.650899887;5.846700191;10.569800377;275.000000;0.000000;nan;0.128977;0.796610
7.410699844;5.362199783;10.052200317;275.000000;0.000000;nan;0.282856;0.766949
7.502299786;6.287899971;11.798000336;275.000000;0.000000;nan;0.897670;0.898305
8.699399948;6.405900002;10.675200462;275.000000;0.000000;nan;0.516522;0.877119
7.389500141;5.957300186;11.588500023;275.000000;0.000000;nan;0.847398;0.855932
7.133900166;6.415999889;9.734199524;275.000000;0.000000;nan;0.508583;0.809322
7.907899857;6.855800152;9.766599655;275.000000;0.000000;nan;0.446838;0.868644
7.707900047;6.436600208;11.617099762;275.000000;0.000000;nan;0.681843;0.877119
12.180299759;-2.156800032;11.193300247;275.000000;0.000000;nan;1.249655;0.898305
12.720800400;-2.297399998;11.338100433;275.000000;0.000000;nan;1.133352;0.919492
13.020199776;-4.294600010;10.869600296;275.000000;0.000000;nan;1.272862;0.889831
11.795800209;-5.048500061;11.138600349;275.000000;0.000000;nan;1.255552;0.915254
11.776300430;-4.678400040;11.270999908;275.000000;0.000000;nan;1.234766;0.894068
7.208600044;-0.312999994;6.366399765;275.000000;0.000000;nan;0.159581;0.864407
13.293499947;-1.285200000;8.888299942;275.000000;0.000000;nan;0.189982;0.792373
13.273300171;-1.348299980;8.771900177;275.000000;0.000000;nan;0.167328;0.822034
13.059200287;-1.340999961;9.267600060;275.000000;0.000000;nan;0.461503;0.872881
13.855699539;-1.297399998;10.045200348;275.000000;0.000000;nan;0.220174;0.894068
13.520500183;-1.299999952;9.245200157;275.000000;0.000000;nan;0.319441;0.847458
10.135999680;-2.474900007;7.437300205;275.000000;0.000000;nan;0.449742;0.834746
10.251199722;-2.446399927;7.286200047;275.000000;0.000000;nan;0.550607;0.805085
10.292699814;-1.857599974;7.881100178;275.000000;0.000000;nan;0.262540;0.766949
10.849599838;-1.756800056;8.394300461;275.000000;0.000000;nan;0.210118;0.788136
6.516900063;5.394700050;9.535900116;275.000000;0.000000;nan;0.594116;0.834746
6.915400028;6.499700069;9.709199905;275.000000;0.000000;nan;0.535907;0.822034
6.455999851;5.371500015;9.458100319;275.000000;0.000000;nan;0.604703;0.838983
6.397399902;5.802999973;9.386500359;275.000000;0.000000;nan;0.439408;0.830508
7.035399914;5.631100178;9.537099838;275.000000;0.000000;nan;0.306977;0.762712
6.373799801;6.316699982;9.736700058;275.000000;0.000000;nan;0.676243;0.868644
6.533500195;6.073599815;9.570400238;275.000000;0.000000;nan;0.368513;0.800847
6.607600212;6.675300121;9.274200439;275.000000;0.000000;nan;0.736951;0.868644
6.721899986;6.364099979;9.556900024;275.000000;0.000000;nan;0.421391;0.762712
13.603099823;-4.325799942;9.453300476;275.000000;0.000000;nan;1.369713;0.902542
13.539699554;-1.942800045;8.454299927;275.000000;0.000000;nan;0.221998;0.847458
11.862000465;-3.074899912;10.239800453;275.000000;0.000000;nan;0.789914;0.898305
12.794599533;-3.361700058;9.946999550;275.000000;0.000000;nan;0.255854;0.860169
14.123399734;5.146500111;14.552700043;275.000000;0.000000;nan;0.623065;0.834746
15.943300247;2.299900055;13.720399857;275.000000;0.000000;nan;0.183888;0.885593
14.187600136;-1.303400040;11.174699783;275.000000;0.000000;nan;0.473024;0.932203
5.098999977;2.239500046;4.567100048;275.000000;0.000000;nan;0.382057;0.830508
14.394100189;-1.238399982;10.440899849;275.000000;0.000000;nan;0.286014;0.843220
5.808800220;4.398099899;11.019300461;275.000000;0.000000;nan;0.538608;0.911017
5.654300213;4.742300034;11.218400002;275.000000;0.000000;nan;0.680993;0.932203
5.553500175;4.890500069;10.843999863;275.000000;0.000000;nan;0.432718;0.894068
6.130199909;3.805799961;11.159399986;275.000000;0.000000;nan;0.385922;0.843220
5.795899868;4.186999798;10.960800171;275.000000;0.000000;nan;0.575991;0.911017
5.620200157;4.225999832;10.910400391;275.000000;0.000000;nan;0.704890;0.881356
5.790599823;4.449399948;11.104399681;275.000000;0.000000;nan;0.535428;0.885593
5.525300026;4.606100082;11.142999649;275.000000;0.000000;nan;0.768064;0.927966
5.902900219;4.008999825;10.746500015;275.000000;0.000000;nan;0.582352;0.877119
6.020999908;3.676500082;11.561300278;275.000000;0.000000;nan;0.466954;0.923729
6.077600002;3.717900038;11.393300056;275.000000;0.000000;nan;0.424296;0.906780
5.595499992;3.458699942;14.840700150;275.000000;0.000000;nan;1.655916;0.889831
5.870200157;3.845000029;14.895099640;275.000000;0.000000;nan;1.678587;0.936441
5.610000134;3.336100101;14.988400459;275.000000;0.000000;nan;1.750069;0.953390
5.790699959;3.908200026;14.817299843;275.000000;0.000000;nan;1.673394;0.923729
5.818299770;3.813800097;15.017600060;275.000000;0.000000;nan;1.796215;0.957627
5.687099934;3.413100004;14.902700424;275.000000;0.000000;nan;1.648595;0.911017
5.650800228;3.404200077;14.772199631;275.000000;0.000000;nan;1.559499;0.868644
5.539700031;3.400099993;14.690899849;275.000000;0.000000;nan;1.562814;0.898305
5.773099899;3.904000044;14.924200058;275.000000;0.000000;nan;1.766557;0.978814
5.568999767;3.312000036;14.812899590;275.000000;0.000000;nan;1.626810;0.885593
5.414500237;3.103800058;14.633799553;275.000000;0.000000;nan;1.529759;0.826271
6.147799969;3.887599945;14.376500130;275.000000;0.000000;nan;1.154191;0.915254
5.737699986;3.640399933;15.030400276;275.000000;0.000000;nan;1.783857;0.953390
5.497700214;3.344599962;14.534799576;275.000000;0.000000;nan;1.469766;0.881356
6.002500057;3.597700119;14.976200104;275.000000;0.000000;nan;1.620381;0.923729
5.740900040;3.330199957;14.825699806;275.000000;0.000000;nan;1.543583;0.894068
5.367000103;3.162199974;14.853300095;275.000000;0.000000;nan;1.745726;0.872881
5.576700211;3.241699934;14.413000107;275.000000;0.000000;nan;1.317841;0.851695
5.512199879;3.382299900;14.952099800;275.000000;0.000000;nan;1.780281;0.953390
5.325500011;3.482000113;14.856699944;275.000000;0.000000;nan;1.839196;0.936441
5.531000137;3.181299925;14.661000252;275.000000;0.000000;nan;1.523942;0.851695
5.958899975;3.622100115;14.749699593;275.000000;0.000000;nan;1.445232;0.872881
5.345200062;3.218600035;14.772100449;275.000000;0.000000;nan;1.714799;0.881356
6.086999893;3.855900049;14.257800102;275.000000;0.000000;nan;1.077895;0.902542
6.009099960;3.494800091;14.943300247;275.000000;0.000000;nan;1.561761;0.906780
6.084000111;3.495300055;15.031900406;275.000000;0.000000;nan;1.620471;0.970339
5.684899807;3.294899940;15.041000366;275.000000;0.000000;nan;1.752608;0.957627
5.932499886;3.359899998;14.920399666;275.000000;0.000000;nan;1.543528;0.911017
5.540299892;3.294199944;14.292900085;275.000000;0.000000;nan;1.273485;0.877119
5.343800068;3.097500086;14.744600296;275.000000;0.000000;nan;1.622466;0.843220
5.456699848;3.356600046;14.769800186;275.000000;0.000000;nan;1.668866;0.898305
6.062500000;3.810800076;14.346500397;275.000000;0.000000;nan;1.134627;0.927966
5.688499928;3.320499897;14.730899811;275.000000;0.000000;nan;1.492171;0.838983
5.378399849;3.128900051;14.520099640;275.000000;0.000000;nan;1.459900;0.860169
5.749599934;3.791699886;14.863800049;275.000000;0.000000;nan;1.692125;0.919492
5.967800140;3.751399994;14.387000084;275.000000;0.000000;nan;1.191380;0.936441
5.882199764;3.817699909;14.282699585;275.000000;0.000000;nan;1.192840;0.885593
5.513199806;3.268100023;14.957699776;275.000000;0.000000;nan;1.771981;0.940678
5.673699856;3.700000048;14.087300301;275.000000;0.000000;nan;1.179523;0.864407
5.905499935;3.873100042;14.018600464;275.000000;0.000000;nan;1.047000;0.885593
5.964000225;3.596199989;13.720199585;275.000000;0.000000;nan;0.748924;0.851695
6.083899975;3.782299995;14.184200287;275.000000;0.000000;nan;0.992196;0.847458
6.097199917;3.532500029;14.181799889;275.000000;0.000000;nan;0.890357;0.885593
5.861400127;3.459199905;13.939599991;275.000000;0.000000;nan;0.861015;0.872881
6.026999950;3.663500071;13.847499847;275.000000;0.000000;nan;0.773609;0.868644
5.990600109;3.487600088;13.445300102;275.000000;0.000000;nan;0.653407;0.855932
5.969999790;3.444600105;13.993700027;275.000000;0.000000;nan;0.803206;0.847458
5.840700150;3.765100002;14.024299622;275.000000;0.000000;nan;1.045295;0.915254
5.295700073;3.342299938;14.110300064;275.000000;0.000000;nan;1.367266;0.906780
5.931600094;3.820100069;13.935799599;275.000000;0.000000;nan;0.960763;0.864407
5.637300014;3.558300018;14.223299980;275.000000;0.000000;nan;1.220057;0.927966
5.978899956;3.861299992;14.191499710;275.000000;0.000000;nan;1.094176;0.889831
5.945899963;3.485199928;13.550800323;275.000000;0.000000;nan;0.689659;0.881356
5.453499794;3.650899887;13.973799706;275.000000;0.000000;nan;1.285152;0.889831
5.958300114;3.491899967;13.792900085;275.000000;0.000000;nan;0.734728;0.877119
5.949600220;3.616899967;13.506999969;275.000000;0.000000;nan;0.733382;0.889831
6.068299770;4.006000042;14.169300079;275.000000;0.000000;nan;1.111566;0.872881
5.629499912;3.747499943;13.850299835;275.000000;0.000000;nan;1.138213;0.927966
5.835899830;3.667200089;13.781599998;275.000000;0.000000;nan;0.906545;0.817797
5.976200104;3.800499916;14.051799774;275.000000;0.000000;nan;0.980789;0.898305
5.983600140;3.757400036;13.616399765;275.000000;0.000000;nan;0.781869;0.868644
6.020400047;3.554800034;13.567600250;275.000000;0.000000;nan;0.649075;0.843220
5.589099884;3.501300097;13.993499756;275.000000;0.000000;nan;1.123324;0.872881
5.681000233;3.610899925;14.139100075;275.000000;0.000000;nan;1.160799;0.868644
5.816699982;3.468400002;13.825400352;275.000000;0.000000;nan;0.852616;0.877119
5.949800014;3.771399975;13.811599731;275.000000;0.000000;nan;0.869730;0.843220
5.911099911;3.482700109;14.191699982;275.000000;0.000000;nan;0.983813;0.898305
5.442399979;3.345499992;14.148200035;275.000000;0.000000;nan;1.281741;0.851695
5.324500084;1.742499948;14.400500298;275.000000;0.000000;nan;1.009855;0.889831
6.072000027;3.223000050;15.129799843;275.000000;0.000000;nan;1.679453;0.987288
6.529099941;2.243299961;14.732999802;275.000000;0.000000;nan;1.491956;0.872881
5.036900043;1.792199969;14.441800117;275.000000;0.000000;nan;1.056421;0.885593
5.625000000;1.487300038;14.927200317;275.000000;0.000000;nan;1.269414;0.944915
6.096000195;3.188400030;14.944999695;275.000000;0.000000;nan;1.494191;0.940678
5.520699978;2.509700060;14.456000328;275.000000;0.000000;nan;1.088447;0.889831
5.482100010;2.952600002;14.715900421;275.000000;0.000000;nan;1.511020;0.889831
6.238800049;2.131299973;15.029299736;275.000000;0.000000;nan;1.542822;0.936441
5.536699772;3.046000004;14.500900269;275.000000;0.000000;nan;1.385077;0.860169
5.077700138;1.844499946;14.518500328;275.000000;0.000000;nan;1.131009;0.927966
5.965799809;2.224400043;14.420399666;275.000000;0.000000;nan;1.068065;0.868644
5.790800095;2.965300083;14.998299599;275.000000;0.000000;nan;1.666381;0.936441
6.307600021;2.382200003;14.476900101;275.000000;0.000000;nan;1.239909;0.860169
5.825099945;2.239500046;14.606300354;275.000000;0.000000;nan;1.213713;0.855932
6.118599892;3.112900019;15.095100403;275.000000;0.000000;nan;1.631350;0.936441
5.333499908;2.828900099;14.818200111;275.000000;0.000000;nan;1.556281;0.949153
5.417399883;2.963299990;14.362400055;275.000000;0.000000;nan;1.230072;0.855932
5.664100170;2.866300106;14.941499710;275.000000;0.000000;nan;1.675492;0.936441
6.508500099;1.452999949;15.284799576;275.000000;0.000000;nan;0.923786;0.932203
5.793099880;2.930799961;14.825599670;275.000000;0.000000;nan;1.518270;0.915254
5.667799950;1.310799956;14.233599663;275.000000;0.000000;nan;0.930467;0.898305
5.864600182;2.374399900;14.903900146;275.000000;0.000000;nan;1.532389;0.919492
5.932099819;1.696799994;14.624300003;275.000000;0.000000;nan;1.095784;0.898305
5.446700096;2.734699965;14.798899651;275.000000;0.000000;nan;1.490444;0.898305
5.361100197;2.675800085;14.671899796;275.000000;0.000000;nan;1.359343;0.885593
6.500999928;2.217600107;14.891699791;275.000000;0.000000;nan;1.464999;0.894068
4.972499847;1.873600006;14.574899673;275.000000;0.000000;nan;1.204872;0.932203
5.314799786;2.768300056;14.635800362;275.000000;0.000000;nan;1.369758;0.889831
5.771299839;3.150300026;14.366200447;275.000000;0.000000;nan;1.143396;0.877119
6.003600121;1.511700034;14.997599602;275.000000;0.000000;nan;1.098460;0.915254
5.004099846;1.823799968;14.340000153;275.000000;0.000000;nan;0.964413;0.889831
4.933700085;2.629300117;14.695799828;275.000000;0.000000;nan;1.480370;0.953390
5.964700222;1.619799972;14.874899864;275.000000;0.000000;nan;1.136589;0.919492
5.642499924;2.327399969;14.483200073;275.000000;0.000000;nan;1.078977;0.902542
5.798600197;1.643100023;14.286899567;275.000000;0.000000;nan;0.976886;0.894068
6.001500130;3.235500097;14.771900177;275.000000;0.000000;nan;1.367050;0.872881
5.618899822;2.356499910;14.325300217;275.000000;0.000000;nan;0.926629;0.881356
5.382400036;1.788699985;14.549900055;275.000000;0.000000;nan;1.167020;0.898305
5.460199833;2.753499985;14.481699944;275.000000;0.000000;nan;1.210653;0.877119
5.847199917;2.349999905;14.666899681;275.000000;0.000000;nan;1.296448;0.902542
5.922100067;3.180999994;14.907500267;275.000000;0.000000;nan;1.520080;0.898305
5.159800053;1.808799982;14.611800194;275.000000;0.000000;nan;1.215604;0.940678
5.999800205;2.390799999;14.943099976;275.000000;0.000000;nan;1.600690;0.898305
6.281700134;2.037100077;15.180100441;275.000000;0.000000;nan;1.452403;0.961864
5.675199986;2.959899902;14.737600327;275.000000;0.000000;nan;1.503892;0.898305
5.819499969;3.202300072;14.816900253;275.000000;0.000000;nan;1.485529;0.872881
5.786799908;3.220099926;14.965900421;275.000000;0.000000;nan;1.632979;0.919492
5.361199856;2.683599949;14.837699890;275.000000;0.000000;nan;1.515989;0.915254
5.636600018;2.498399973;14.453200340;275.000000;0.000000;nan;1.086792;0.864407
5.240600109;1.531999946;14.351499557;275.000000;0.000000;nan;0.974825;0.894068
5.550700188;3.150000095;14.756899834;275.000000;0.000000;nan;1.584098;0.906780
5.867099762;3.218699932;14.499500275;275.000000;0.000000;nan;1.191590;0.889831
5.782700062;3.133699894;14.908200264;275.000000;0.000000;nan;1.581729;0.919492
6.027900219;3.154900074;14.878199577;275.000000;0.000000;nan;1.452258;0.889831
5.816400051;2.879899979;14.708000183;275.000000;0.000000;nan;1.414495;0.889831
5.541900158;2.487799883;14.262700081;275.000000;0.000000;nan;0.898452;0.868644
6.041699886;3.288399935;14.901900291;275.000000;0.000000;nan;1.477614;0.923729
5.791600227;3.103499889;14.477899551;275.000000;0.000000;nan;1.216169;0.826271
4.989600182;2.503400087;14.813599586;275.000000;0.000000;nan;1.532611;0.983051
6.011300087;2.098000050;14.533100128;275.000000;0.000000;nan;1.177854;0.872881
6.356500149;2.312400103;14.680899620;275.000000;0.000000;nan;1.435094;0.885593
6.370100021;2.025599957;14.790200233;275.000000;0.000000;nan;1.334396;0.889831
5.191400051;1.718799949;14.565799713;275.000000;0.000000;nan;1.167038;0.940678
5.773600101;3.150700092;14.624099731;275.000000;0.000000;nan;1.344373;0.851695
7.516699791;1.979799986;16.302700043;275.000000;0.000000;nan;1.490715;0.944915
5.881000042;2.390599966;14.762100220;275.000000;0.000000;nan;1.401861;0.894068
5.858099937;1.737800002;14.681200027;275.000000;0.000000;nan;1.185036;0.872881
6.399799824;2.593400002;14.874699593;275.000000;0.000000;nan;1.466391;0.872881
6.172100067;2.287699938;14.780599594;275.000000;0.000000;nan;1.482940;0.889831
6.177999973;2.411000013;14.793700218;275.000000;0.000000;nan;1.509610;0.919492
5.880099773;3.297600031;14.816399574;275.000000;0.000000;nan;1.464217;0.885593
5.532999992;2.280400038;14.378700256;275.000000;0.000000;nan;0.964277;0.902542
5.884500027;3.021300077;14.654500008;275.000000;0.000000;nan;1.315519;0.877119
6.273600101;2.066099882;14.960499763;275.000000;0.000000;nan;1.456567;0.906780
6.099999905;2.794600010;14.989600182;275.000000;0.000000;nan;1.571959;0.944915
5.740399837;1.760900021;14.597999573;275.000000;0.000000;nan;1.219312;0.881356
6.587200165;3.477200031;14.304699898;275.000000;0.000000;nan;0.832181;0.911017
5.891600132;1.954900026;14.825300217;275.000000;0.000000;nan;1.400744;0.906780
6.200300217;1.034500003;14.570899963;275.000000;0.000000;nan;0.470758;0.881356
6.320400238;3.006299973;14.979000092;275.000000;0.000000;nan;1.481848;0.923729
5.834499836;1.378499985;14.212800026;275.000000;0.000000;nan;0.839449;0.872881
5.230999947;2.933399916;14.770500183;275.000000;0.000000;nan;1.576337;0.936441
5.478799820;1.367699981;14.364500046;275.000000;0.000000;nan;1.068682;0.894068
4.968200207;2.080100060;14.700200081;275.000000;0.000000;nan;1.365083;0.927966
7.140799999;1.813500047;16.061300278;275.000000;0.000000;nan;1.347909;0.915254
5.700300217;1.614799976;14.999300003;275.000000;0.000000;nan;1.335990;0.923729
5.647699833;2.878200054;15.071800232;275.000000;0.000000;nan;1.798168;0.957627
5.460700035;3.072200060;14.377799988;275.000000;0.000000;nan;1.309748;0.838983
5.689000130;2.967799902;14.366900444;275.000000;0.000000;nan;1.212143;0.800847
5.748400211;2.905100107;14.579099655;275.000000;0.000000;nan;1.342228;0.847458
