//X;Y;Z;R;G;B;Illuminance (PCV);Nx;Ny;Nz
-28.043186188;16.148065567;8.492633820;255;255;255;1;0.000978;0.999999;0.000978
-30.241113663;22.692333221;16.172622681;255;255;255;1;0.000978;0.999999;0.000978
-35.649230957;20.075000763;9.684773445;255;255;255;1;0.000978;0.999999;0.000978
-38.320507050;17.333581924;10.323629379;255;255;255;1;0.000978;0.999999;0.000978
-34.944480896;15.878001213;14.828259468;255;255;255;1;0.000978;0.999999;0.000978
-27.037588120;17.746368408;14.237992287;255;255;255;1;0.000000;0.000000;0.000000
-29.277240753;23.185539246;16.367240906;255;255;255;1;0.000978;0.999999;0.000978
-35.093959808;15.437031746;13.787822723;255;255;255;1;0.000978;0.999999;0.000978
-30.493469238;17.830591202;8.482864380;255;255;255;1;0.000978;0.999999;0.000978
-29.817543030;16.857727051;17.467597961;255;255;255;1;0.999999;0.000978;0.000978
-23.927326202;17.448684692;13.443573952;255;255;255;1;0.000000;0.000000;0.000000
-30.403846741;20.490711212;8.163377762;255;255;255;1;0.000000;0.000000;0.000000
-31.662101746;18.275691986;8.118797302;255;255;255;1;0.000978;0.999999;0.000978
-23.286319733;17.614099503;14.547005653;255;255;255;1;0.999999;0.000978;0.000978
-32.858589172;21.736627579;17.183300018;255;255;255;1;0.707106;0.707106;0.001384
-31.437934875;19.740571976;6.526750565;255;255;255;1;0.000000;0.000000;0.000000
-32.146568298;20.449535370;10.451865196;255;255;255;1;0.999999;0.000978;0.000978
-25.497657776;20.645145416;13.989726067;255;255;255;1;0.000000;0.000000;0.000000
-37.518524170;17.156200409;8.827387810;255;255;255;1;0.000978;0.999999;0.000978
-31.294878006;22.773992538;12.775050163;255;255;255;1;0.000000;0.000000;0.000000
-27.496908188;15.295002937;11.282213211;255;255;255;1;0.999999;0.000978;0.000978
-30.453311920;21.978757858;12.532909393;255;255;255;1;0.000000;0.000000;0.000000
-31.618999481;23.610553741;14.002743721;255;255;255;1;0.707106;0.707106;0.001384
-38.026161194;18.509975433;11.076381683;255;255;255;1;0.707106;0.707106;0.001384
-28.042787552;15.815998077;10.991991997;255;255;255;1;0.000000;0.000000;0.000000
-30.431400299;14.478034019;12.062904358;255;255;255;1;0.000978;0.999999;0.000978
-27.310279846;20.610534668;8.813663483;255;255;255;1;0.000000;0.000000;0.000000
-27.316875458;19.341749191;13.169248581;255;255;255;1;0.999999;0.000978;0.000978
-27.054273605;20.722784042;8.795007706;255;255;255;1;0.000000;0.000000;0.000000
-28.395084381;13.022682190;8.882194519;255;255;255;1;0.000978;0.999999;0.000978
-32.733230591;21.674612045;17.291282654;255;255;255;1;0.707106;0.707106;0.001384
-30.903532028;22.496549606;13.106551170;255;255;255;1;0.000978;0.999999;0.000978
-33.698173523;23.112911224;17.336469650;255;255;255;1;0.707106;0.707106;0.001384
-32.642978668;22.867942810;17.287984848;255;255;255;1;0.000978;0.999999;0.000978
-36.097534180;19.219322205;12.526889801;255;255;255;1;0.000000;0.000000;0.000000
-34.396163940;18.648084641;12.799941063;255;255;255;1;0.000000;0.000000;0.000000
-25.555557251;21.831050873;14.866907120;255;255;255;1;0.999999;0.000978;0.000978
-37.229888916;20.666877747;15.587355614;255;255;255;1;0.000978;0.999999;0.000978
-26.871334076;23.192111969;10.758834839;255;255;255;1;0.000978;0.999999;0.000978
-32.936580658;19.578052521;16.954328537;255;255;255;1;0.707106;0.707106;0.001384
-35.628005981;17.638988495;14.936337471;255;255;255;1;0.000978;0.999999;0.000978
-37.479866028;17.865423203;9.927698135;255;255;255;1;0.999999;0.000978;0.000978
-29.753774643;16.112339020;15.767304420;255;255;255;1;0.999999;0.000978;0.000978
-28.700927734;15.946819305;15.304020882;255;255;255;1;0.999999;0.000978;0.000978
-26.704938889;21.412340164;15.247016907;255;255;255;1;0.000000;0.000000;0.000000
-35.295593262;20.289564133;15.293551445;255;255;255;1;0.707106;0.707106;0.001384
-31.534177780;22.731510162;12.658679962;255;255;255;1;0.000000;0.000000;0.000000
-29.553609848;14.471679688;9.072017670;255;255;255;1;0.000000;0.000000;0.000000
-34.867019653;14.817052841;13.625412941;255;255;255;1;0.000978;0.999999;0.000978
-30.863353729;22.791358948;9.386048317;255;255;255;1;0.999999;0.000978;0.000978
-31.066085815;22.967599869;11.795492172;255;255;255;1;0.000000;0.000000;0.000000
-26.353731155;20.987241745;15.991141319;255;255;255;1;0.999999;0.000978;0.000978
-23.087293625;17.165624619;14.660930634;255;255;255;1;0.999999;0.000978;0.000978
-35.819595337;18.674427032;13.624472618;255;255;255;1;0.707106;0.707106;0.001384
-25.454444885;20.062030792;14.100823402;255;255;255;1;0.000000;0.000000;0.000000
-29.635910034;23.808742523;9.969400406;255;255;255;1;0.000000;0.000000;0.000000
-35.368545532;18.724681854;12.114982605;255;255;255;1;0.000000;0.000000;0.000000
-30.448551178;19.776050568;17.708578110;255;255;255;1;0.707106;0.707106;0.001384
-32.097026825;22.182733536;11.835839272;255;255;255;1;0.000000;0.000000;0.000000
-27.916751862;21.198873520;14.747195244;255;255;255;1;0.000000;0.000000;0.000000
-34.052177429;14.885510445;9.179531097;255;255;255;1;0.000978;0.999999;0.000978
-30.714653015;18.456523895;7.971475601;255;255;255;1;0.000000;0.000000;0.000000
-29.104644775;18.679513931;11.652324677;255;255;255;1;0.000000;0.000000;0.000000
-33.399986267;16.060571671;11.432133675;255;255;255;1;0.000978;0.999999;0.000978
-29.307075500;23.892601013;10.843447685;255;255;255;1;0.999999;0.000978;0.000978
-35.995380402;16.642551422;13.313793182;255;255;255;1;0.000978;0.999999;0.000978
-37.385810852;18.494533539;9.982815742;255;255;255;1;0.000000;0.000000;0.000000
-28.706228256;16.116159439;14.903928757;255;255;255;1;0.000000;0.000000;0.000000
-39.625862122;19.467319489;11.321890831;255;255;255;1;0.000978;0.999999;0.000978
-31.560096741;21.906116486;11.332585335;255;255;255;1;0.000000;0.000000;0.000000
-26.593807220;17.556186676;14.774367332;255;255;255;1;0.999999;0.000978;0.000978
-37.728786469;16.521286011;11.246405602;255;255;255;1;0.000978;0.999999;0.000978
-24.145271301;19.183822632;12.870024681;255;255;255;1;0.000000;0.000000;0.000000
-36.779766083;19.365055084;12.550305367;255;255;255;1;0.000000;0.000000;0.000000
-27.769905090;20.465621948;17.474123001;255;255;255;1;0.999999;0.000978;0.000978
-31.414167404;17.420579910;6.064720631;255;255;255;1;0.000978;0.999999;0.000978
-36.702133179;19.645225525;13.175845146;255;255;255;1;0.000978;0.999999;0.000978
-30.367679596;22.792676926;8.681332588;255;255;255;1;0.000000;0.000000;0.000000
-33.162460327;16.391925812;6.127014160;255;255;255;1;0.000978;0.999999;0.000978
-31.437992096;20.609165192;8.507349968;255;255;255;1;0.000000;0.000000;0.000000
-29.619977951;16.167100906;13.590310097;255;255;255;1;0.000978;0.999999;0.000978
-35.034877777;18.622730255;12.822886467;255;255;255;1;0.999999;0.000978;0.000978
-34.977184296;20.280504227;16.470134735;255;255;255;1;0.707106;0.707106;0.001384
-30.338315964;20.379182816;17.316169739;255;255;255;1;0.999999;0.000978;0.000978
-29.386894226;19.068071365;13.785074234;255;255;255;1;0.000000;0.000000;0.000000
-28.168066025;18.495031357;17.060279846;255;255;255;1;0.999999;0.000978;0.000978
-36.102302551;18.985912323;11.569669724;255;255;255;1;0.000000;0.000000;0.000000
-33.073844910;21.512828827;14.750591278;255;255;255;1;0.999999;0.000978;0.000978
-26.235908508;15.523660660;11.297140121;255;255;255;1;0.000978;0.999999;0.000978
-33.187393188;16.298637390;6.890221596;255;255;255;1;0.000978;0.999999;0.000978
-31.076610565;22.819425583;12.700443268;255;255;255;1;0.000000;0.000000;0.000000
-32.243930817;20.490928650;12.797390938;255;255;255;1;0.999999;0.000978;0.000978
-34.618480682;15.510601997;7.526837349;255;255;255;1;0.000978;0.999999;0.000978
-30.714168549;18.246995926;7.791727066;255;255;255;1;0.000000;0.000000;0.000000
-34.862411499;17.323629379;8.521739006;255;255;255;1;0.000000;0.000000;0.000000
-30.006927490;19.317401886;17.279178619;255;255;255;1;0.999999;0.000978;0.000978
-25.525188446;20.536264420;13.353958130;255;255;255;1;0.000000;0.000000;0.000000
-30.789236069;20.781970978;8.966169357;255;255;255;1;0.000000;0.000000;0.000000
-27.174898148;19.284194946;9.419384003;255;255;255;1;0.000000;0.000000;0.000000
-34.845973969;15.876449585;12.942856789;255;255;255;1;0.000978;0.999999;0.000978
-28.658092499;18.103891373;12.753668785;255;255;255;1;0.999999;0.000978;0.000978
-30.341394424;20.533443451;8.294153214;255;255;255;1;0.000000;0.000000;0.000000
-34.354499817;15.302900314;10.986603737;255;255;255;1;0.000978;0.999999;0.000978
-29.276327133;23.927223206;10.158473015;255;255;255;1;0.000000;0.000000;0.000000
-36.335475922;16.263149261;9.793061256;255;255;255;1;0.000978;0.999999;0.000978
-30.620143890;15.150974274;11.663697243;255;255;255;1;0.000000;0.000000;0.000000
-22.472442627;17.462720871;14.559453964;255;255;255;1;0.999999;0.000978;0.000978
-31.793161392;23.283275604;12.275768280;255;255;255;1;0.000000;0.000000;0.000000
-32.547626495;24.742044449;14.636380196;255;255;255;1;0.707106;0.707106;0.001384
-28.854709625;17.794576645;12.659277916;255;255;255;1;0.999999;0.000978;0.000978
-32.497753143;15.497542381;9.421679497;255;255;255;1;0.000978;0.999999;0.000978
-37.152832031;18.298120499;9.852592468;255;255;255;1;0.999999;0.000978;0.000978
-27.218154907;17.832187653;9.753307343;255;255;255;1;0.999999;0.000978;0.000978
-31.658124924;21.171003342;9.660153389;255;255;255;1;0.000000;0.000000;0.000000
-30.140159607;24.415328979;12.520027161;255;255;255;1;0.707106;0.707106;0.001384
-27.958442688;19.018995285;10.426158905;255;255;255;1;0.000978;0.999999;0.000978
-37.077827454;19.155860901;9.211337090;255;255;255;1;0.000978;0.999999;0.000978
-33.888496399;16.125444412;11.388219833;255;255;255;1;0.000978;0.999999;0.000978
-30.862855911;23.793924332;8.798584938;255;255;255;1;0.000000;0.000000;0.000000
-26.082551956;21.776693344;15.033212662;255;255;255;1;0.000000;0.000000;0.000000
-32.861339569;22.429718018;11.402882576;255;255;255;1;0.000000;0.000000;0.000000
-29.802461624;15.533880234;16.827157974;255;255;255;1;0.000000;0.000000;0.000000
-27.644977570;19.426094055;16.688850403;255;255;255;1;0.000000;0.000000;0.000000
-25.740036011;17.440361023;14.488621712;255;255;255;1;0.999999;0.000978;0.000978
-34.029350281;18.951507568;13.404025078;255;255;255;1;0.000000;0.000000;0.000000
-38.744663239;17.070711136;10.447631836;255;255;255;1;0.000978;0.999999;0.000978
-38.099277496;17.047121048;10.758878708;255;255;255;1;0.000978;0.999999;0.000978
-33.943927765;19.079811096;11.778941154;255;255;255;1;0.000978;0.999999;0.000978
-26.238994598;21.518436432;15.949469566;255;255;255;1;0.000000;0.000000;0.000000
-27.208709717;17.501216888;14.970025063;255;255;255;1;0.999999;0.000978;0.000978
-34.679561615;20.252395630;13.415054321;255;255;255;1;0.000000;0.000000;0.000000
-36.245681763;16.049119949;11.106073380;255;255;255;1;0.000978;0.999999;0.000978
-27.353404999;19.690952301;9.505305290;255;255;255;1;0.000000;0.000000;0.000000
-24.871618271;21.061069489;13.928212166;255;255;255;1;0.000978;0.999999;0.000978
-24.029949188;16.718236923;13.945094109;255;255;255;1;0.000000;0.000000;0.000000
-25.405891418;21.501085281;15.640659332;255;255;255;1;0.000000;0.000000;0.000000
-25.482788086;18.100395203;14.946061134;255;255;255;1;0.999999;0.000978;0.000978
-27.657466888;18.198215485;8.817461014;255;255;255;1;0.000000;0.000000;0.000000
-31.908401489;21.332611084;11.843835831;255;255;255;1;0.000000;0.000000;0.000000
-38.336685181;18.288940430;10.540978432;255;255;255;1;0.999999;0.000978;0.000978
-29.166154861;20.290231705;17.603521347;255;255;255;1;0.999999;0.000978;0.000978
-35.150485992;18.762525558;7.590207100;255;255;255;1;0.000978;0.999999;0.000978
-31.170440674;24.494377136;13.352189064;255;255;255;1;0.000000;0.000000;0.000000
-30.887329102;13.805500031;9.602337837;255;255;255;1;0.000978;0.999999;0.000978
-29.582860947;23.710008621;9.701183319;255;255;255;1;0.000000;0.000000;0.000000
-29.288944244;23.913360596;9.709396362;255;255;255;1;0.000000;0.000000;0.000000
-26.992839813;16.970968246;14.791474342;255;255;255;1;0.707106;0.707106;0.001384
-26.876354218;23.574115753;10.225096703;255;255;255;1;0.000978;0.999999;0.000978
-32.400470734;18.969379425;11.063773155;255;255;255;1;0.000978;0.999999;0.000978
-27.677923203;18.260177612;9.688875198;255;255;255;1;0.000000;0.000000;0.000000
-38.157329559;17.237640381;10.391911507;255;255;255;1;0.000978;0.999999;0.000978
-31.530914307;21.230083466;9.386712074;255;255;255;1;0.000000;0.000000;0.000000
-23.154409409;18.150806427;14.378289223;255;255;255;1;0.999999;0.000978;0.000978
-35.005130768;15.075815201;13.320332527;255;255;255;1;0.000978;0.999999;0.000978
-30.360052109;22.754774094;8.813599586;255;255;255;1;0.000000;0.000000;0.000000
-31.088680267;19.618984222;9.282814980;255;255;255;1;0.000000;0.000000;0.000000
-29.945575714;23.587417603;8.694619179;255;255;255;1;0.000000;0.000000;0.000000
-29.625869751;19.980588913;13.719412804;255;255;255;1;0.000000;0.000000;0.000000
-25.596115112;20.502845764;13.554436684;255;255;255;1;0.000000;0.000000;0.000000
-31.421770096;22.654714584;11.163361549;255;255;255;1;0.000000;0.000000;0.000000
-40.099605560;17.177093506;10.958433151;255;255;255;1;0.000978;0.999999;0.000978
-34.966766357;18.360071182;9.767849922;255;255;255;1;0.000000;0.000000;0.000000
-30.473823547;22.570861816;8.825332642;255;255;255;1;0.000000;0.000000;0.000000
-32.974632263;20.597982407;15.227209091;255;255;255;1;0.999999;0.000978;0.000978
-30.144535065;19.747714996;16.368217468;255;255;255;1;0.999999;0.000978;0.000978
-35.140804291;13.221271515;10.549288750;255;255;255;1;0.000978;0.999999;0.000978
-38.070552826;20.377260208;13.495205879;255;255;255;1;0.000978;0.999999;0.000978
-25.814857483;21.125833511;15.328670502;255;255;255;1;0.000000;0.000000;0.000000
-30.570768356;20.542655945;8.697078705;255;255;255;1;0.000000;0.000000;0.000000
-27.607723236;20.946498871;16.714439392;255;255;255;1;0.000000;0.000000;0.000000
-25.290554047;20.540864944;13.886037827;255;255;255;1;0.000000;0.000000;0.000000
-32.452251434;15.981943130;7.239261627;255;255;255;1;0.000978;0.999999;0.000978
-28.743604660;18.258583069;12.060376167;255;255;255;1;0.000000;0.000000;0.000000
-30.353488922;23.084800720;9.968047142;255;255;255;1;0.000000;0.000000;0.000000
-31.817295074;21.990421295;9.415550232;255;255;255;1;0.000000;0.000000;0.000000
-31.462636948;13.949940681;10.254436493;255;255;255;1;0.000000;0.000000;0.000000
-29.932277679;24.432935715;10.419951439;255;255;255;1;0.000978;0.999999;0.000978
-28.611686707;23.486005783;8.641402245;255;255;255;1;0.000978;0.999999;0.000978
-28.720016479;16.131076813;15.917475700;255;255;255;1;0.000000;0.000000;0.000000
-36.423294067;19.399133682;14.167975426;255;255;255;1;0.000978;0.999999;0.000978
-36.977367401;17.561826706;10.867180824;255;255;255;1;0.000978;0.999999;0.000978
-32.481388092;21.443864822;8.416280746;255;255;255;1;0.999999;0.000978;0.000978
-23.509452820;16.666097641;13.947837830;255;255;255;1;0.000000;0.000000;0.000000
-35.595973969;16.711589813;13.843076706;255;255;255;1;0.000978;0.999999;0.000978
-28.242685318;19.956909180;8.933488846;255;255;255;1;0.000000;0.000000;0.000000
-23.764213562;17.592239380;15.068254471;255;255;255;1;0.999999;0.000978;0.000978
-35.730934143;14.320200920;7.818971634;255;255;255;1;0.000978;0.999999;0.000978
-25.457353592;22.092542648;16.140348434;255;255;255;1;0.000000;0.000000;0.000000
-27.148231506;20.415542603;8.714218140;255;255;255;1;0.000000;0.000000;0.000000
-39.402957916;18.982482910;11.166313171;255;255;255;1;0.000978;0.999999;0.000978
-23.117462158;17.610637665;14.113725662;255;255;255;1;0.999999;0.000978;0.000978
-29.588680267;20.197013855;13.647211075;255;255;255;1;0.000000;0.000000;0.000000
-23.825155258;17.399417877;15.164960861;255;255;255;1;0.999999;0.000978;0.000978
-28.106975555;21.646146774;9.560451508;255;255;255;1;0.000000;0.000000;0.000000
-35.803501129;17.319808960;9.868199348;255;255;255;1;0.999999;0.000978;0.000978
-35.684192657;15.134442329;8.220034599;255;255;255;1;0.000978;0.999999;0.000978
-35.111530304;20.173103333;14.460639000;255;255;255;1;0.999999;0.000978;0.000978
-26.833097458;22.676256180;10.724545479;255;255;255;1;0.000978;0.999999;0.000978
-31.488201141;18.693304062;8.397508621;255;255;255;1;0.000978;0.999999;0.000978
-28.653013229;19.693861008;9.324155807;255;255;255;1;0.000000;0.000000;0.000000
-39.136459351;16.906637192;10.251379967;255;255;255;1;0.000978;0.999999;0.000978
-23.773149490;17.729263306;14.347476959;255;255;255;1;0.999999;0.000978;0.000978
-27.712829590;20.704681396;9.760462761;255;255;255;1;0.000000;0.000000;0.000000
-31.746292114;20.100658417;7.362232208;255;255;255;1;0.000000;0.000000;0.000000
-31.549612045;24.681840897;14.464617729;255;255;255;1;0.000978;0.999999;0.000978
-35.281623840;18.903900146;12.650002480;255;255;255;1;0.999999;0.000978;0.000978
-30.100936890;16.081745148;16.799871445;255;255;255;1;0.999999;0.000978;0.000978
-30.351402283;23.486719131;10.517672539;255;255;255;1;0.999999;0.000978;0.000978
-26.977504730;18.308803558;9.527091026;255;255;255;1;0.000000;0.000000;0.000000
-28.888450623;23.741596222;9.645981789;255;255;255;1;0.000978;0.999999;0.000978
-27.255834579;18.262023926;14.623419762;255;255;255;1;0.999999;0.000978;0.000978
-23.213848114;17.040212631;14.949854851;255;255;255;1;0.999999;0.000978;0.000978
-33.885723114;20.485177994;16.910037994;255;255;255;1;0.000000;0.000000;0.000000
-27.635402679;20.004669189;14.307579994;255;255;255;1;0.000000;0.000000;0.000000
-30.951019287;24.165222168;9.345567703;255;255;255;1;0.000000;0.000000;0.000000
-23.768198013;17.885522842;12.975617409;255;255;255;1;0.000000;0.000000;0.000000
-39.186180115;18.657588959;10.013878822;255;255;255;1;0.000978;0.999999;0.000978
-29.552742004;16.607931137;16.280918121;255;255;255;1;0.999999;0.000978;0.000978
-36.982406616;18.203069687;11.109889030;255;255;255;1;0.000978;0.999999;0.000978
-34.812732697;16.385078430;7.920026779;255;255;255;1;0.000978;0.999999;0.000978
-37.419879913;18.982572556;10.264556885;255;255;255;1;0.999999;0.000978;0.000978
-30.150753021;22.594039917;8.200341225;255;255;255;1;0.000000;0.000000;0.000000
-30.471443176;16.443656921;16.042625427;255;255;255;1;0.999999;0.000978;0.000978
-30.010248184;19.295700073;17.693540573;255;255;255;1;0.894688;0.446689;0.001310
-30.304485321;19.288642883;7.740021229;255;255;255;1;0.000000;0.000000;0.000000
-31.796657562;22.630182266;11.738833427;255;255;255;1;0.000000;0.000000;0.000000
