branch_ID;branch_order;segment_ID;parent_segment_ID;growth_volume;growth_length;detection;improvement;startX;startY;startZ;endX;endY;endZ;radius;length;species;ID;length_to_leave; inverse_branch_order; length_of_segment;branch_order_cum
-1;0;12;11;0.0300199;19.4345;spherefollowing;NO;8.98407;3.56607;11.8286;8.94191;3.55934;11.9197;0.047308;0.100606;unknown;16-02 s1 tr-km2 trunk.asc;6.40746;2;1.10609;27
-1;0;12;11;0.0293125;19.3339;spherefollowing;RANSAC;8.94191;3.55934;11.9197;8.91504;3.55954;11.9609;0.047308;0.049195;unknown;16-02 s1 tr-km2 trunk.asc;6.33908;2;1.10609;27
-1;0;12;11;0.0289666;19.2847;spherefollowing;NO;8.91504;3.55954;11.9609;8.92673;3.54676;12.0541;0.047308;0.0947818;unknown;16-02 s1 tr-km2 trunk.asc;6.2724;2;1.10609;27
-1;0;12;11;0.0283002;19.1899;spherefollowing;RANSAC;8.92827;3.53813;12.0549;8.94966;3.53407;12.1375;0.047308;0.0854845;unknown;16-02 s1 tr-km2 trunk.asc;6.18331;2;1.10609;27
-1;0;12;11;0.0276992;19.1044;spherefollowing;RANSAC;8.95659;3.53234;12.1393;8.95405;3.52243;12.1891;0.0500912;0.0508082;unknown;16-02 s1 tr-km2 trunk.asc;6.11051;2;1.10609;27
-1;0;12;11;0.0272986;19.0536;spherefollowing;RANSAC;8.95353;3.51905;12.1868;8.96305;3.51531;12.2714;0.0500912;0.0851371;unknown;16-02 s1 tr-km2 trunk.asc;6.03955;2;1.10609;27
-1;0;12;11;0.0266275;18.9685;spherefollowing;RANSAC;8.96205;3.51647;12.2716;8.97342;3.51621;12.3942;0.0500912;0.123144;unknown;16-02 s1 tr-km2 trunk.asc;5.92579;2;1.10609;27
-1;0;12;11;0.0256568;18.8453;taper;RANSAC;8.97474;3.51438;12.394;8.99109;3.51655;12.4762;0.0500912;0.083866;unknown;16-02 s1 tr-km2 trunk.asc;5.81388;2;1.10609;27
-1;0;12;11;0.0249958;18.7614;taper;RANSAC;8.98903;3.51331;12.4765;8.9961;3.50783;12.5944;0.053638;0.118235;unknown;16-02 s1 tr-km2 trunk.asc;5.70753;2;1.10609;27
-1;0;12;11;0.0239271;18.6432;taper;RANSAC;8.99481;3.50692;12.5969;8.9954;3.51523;12.6479;0.0445248;0.0517193;unknown;16-02 s1 tr-km2 trunk.asc;5.63458;2;1.10609;27
-1;0;12;11;0.023605;18.5915;taper;NO;8.9954;3.51523;12.6479;9.03839;3.44237;12.6701;0.047308;0.0874609;unknown;16-02 s1 tr-km2 trunk.asc;5.58058;2;1.10609;27
